p.value	odds_ratio	overlap	adj_p.value	genes
Signaling by MET R-HSA-6806834	2.52031450186642e-05	8.02837848469325	8/48	0.00631954965961599	SRC;SOS1;COL1A2;COL1A1;LAMA3;COL5A2;COL5A1;MUC20
MET promotes cell motility R-HSA-8875878	3.14833733318573e-05	12.4747862460844	6/25	0.00696307273522911	SRC;COL1A2;COL1A1;LAMA3;COL5A2;COL5A1
Integrin cell surface interactions R-HSA-216083	3.43469806874332e-05	7.64315451645792	8/50	0.00701206821111136	ITGA4;COL1A2;COL1A1;ITGAV;COL5A2;COL5A1;THBS1;FBN1
Assembly of collagen fibrils and other multimeric structures R-HSA-2022090	4.2347638821026e-05	8.99043855502431	7/38	0.0074927088954002	COL1A2;COL1A1;LAMA3;PLEC;COL5A2;CD151;COL5A1
O-linked glycosylation R-HSA-5173105	4.2347638821026e-05	8.99043855502431	7/38	0.0074927088954002	MUC20;ADAMTS2;SPON1;THBS1;ADAMTS1;GCNT4;POFUT2
ECM proteoglycans R-HSA-3000178	5.9941934870942e-05	8.44219520002675	7/40	0.00964197602297169	COL1A2;COL1A1;ITGAV;LAMA3;COL5A2;COL5A1;ACAN
Signaling by NTRK1 (TRKA) R-HSA-187037	6.17609617145888e-05	5.3453664008354	10/86	0.00964197602297169	SRC;SOS1;RPS6KA3;FOS;ATF2;RHOA;ATF1;EGR1;ID2;ASCL1
Diseases associated with O-glycosylation of proteins R-HSA-3906995	9.49760771550989e-05	9.86842631243893	6/30	0.0132666583562964	NOTCH1;MUC20;ADAMTS2;SPON1;THBS1;ADAMTS1
Interleukin-2 family signaling R-HSA-451927	9.49760771550989e-05	9.86842631243893	6/30	0.0132666583562964	SOS1;INPP5D;INPPL1;STAT4;STAT5A;JAK3
Degradation of the extracellular matrix R-HSA-1474228	0.000132003148911053	6.15831367928591	8/60	0.0159968474518517	COL1A2;COL1A1;LAMA3;COL5A2;COL5A1;ADAMTS1;ACAN;FBN1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell R-HSA-198933	0.000131127862006669	7.32477236495166	7/45	0.0159968474518517	HLA-A;CD3E;ITGA4;COL1A2;CD8A;CD3D;COL1A1
Signaling by NTRKs R-HSA-166520	0.000132603859811883	4.82719319066732	10/94	0.0159968474518517	SRC;SOS1;RPS6KA3;FOS;ATF2;RHOA;ATF1;EGR1;ID2;ASCL1
Cell junction organization R-HSA-446728	0.000151397929567309	7.13263023575795	7/46	0.0174700045683321	SP1;CTNNB1;CDH11;CTNND1;LAMA3;PLEC;CD151
CDH11 homotypic and heterotypic interactions R-HSA-9833576	0.000163816235175756	57.5611291515758	3/5	0.0177898906266389	CTNNB1;CDH11;CTNND1
Regulation of CDH11 Expression and Function R-HSA-9759475	0.000180982308560381	19.4019993556255	4/12	0.0177898906266389	SP1;CTNNB1;CDH11;CTNND1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	0.000180982308560381	19.4019993556255	4/12	0.0177898906266389	SP1;CTNNB1;CDH11;CTNND1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	0.000180982308560381	19.4019993556255	4/12	0.0177898906266389	SP1;CTNNB1;CDH11;CTNND1
Signaling by PDGF R-HSA-186797	0.000199564862941513	6.78247794615689	7/48	0.018915898080242	SRC;SOS1;COL5A2;COL5A1;PDGFRA;STAT5A;THBS1
NGF-stimulated transcription R-HSA-9031628	0.000274522694804799	7.88666276352606	6/36	0.0251235597245495	FOS;ATF2;ATF1;EGR1;ID2;ASCL1
Generic Transcription Pathway R-HSA-212436	0.000287483506090756	2.26799192516093	31/645	0.0254327075054955	SRC;AURKA;CCNA2;CEBPB;TFDP1;E2F1;NOTCH1;JUN;NFKB1;RELA;SP1;FOS;ATF2;ITGA4;COL1A2;COL1A1;NFATC2;CTNNB1;SMAD4;TCF7L2;PHC3;SETD1B;SMAD3;THBS1;RUNX1;DLX5;TAL1;MYB;RUNX2;NR4A3;SP7
RUNX2 regulates bone development R-HSA-8941326	0.000307637794229497	10.2968833150288	5/24	0.0258518606139129	SRC;COL1A1;SMAD4;RUNX2;SP7
Regulation of CDH11 function R-HSA-9762292	0.000321443632350839	38.3912477597489	3/6	0.0258518606139129	CTNNB1;CDH11;CTNND1
Type I hemidesmosome assembly R-HSA-446107	0.000321443632350839	38.3912477597489	3/6	0.0258518606139129	LAMA3;PLEC;CD151
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	0.000332966681264213	6.17423840310207	7/52	0.0259909874139771	RPS6KA3;FOS;ATF2;ATF1;EGR1;ID2;ASCL1
Defective B3GALTL causes PpS R-HSA-5083635	0.000351574141660658	15.5156163960568	4/14	0.026619490248506	ADAMTS2;SPON1;THBS1;ADAMTS1
Gastrulation R-HSA-9758941	0.000361078239994806	4.63763469628641	9/87	0.026619490248506	NOTCH1;CTNNB1;SMAD4;CXCR4;TCF7L2;SMAD3;DLX5;FOXA2;MYB
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	0.000376676399453909	9.78052365335668	5/25	0.0270188963283966	JUN;RPS6KA3;FOS;ATF2;ATF1
Cell-Cell communication R-HSA-1500931	0.00039286678832618	5.15269410985174	8/70	0.0274386435846758	SRC;SP1;CTNNB1;CDH11;CTNND1;LAMA3;PLEC;CD151
DEx/H-box helicases activate type I IFN and inflammatory cytokines production  R-HSA-3134963	0.000551912219008017	28.7996583583981	3/7	0.0366193757311819	NFKB1;RELA;NFKB2
IkBA variant leads to EDA-ID R-HSA-5603029	0.000551912219008017	28.7996583583981	3/7	0.0366193757311819	NFKB1;RELA;NFKB2
Diseases of glycosylation R-HSA-3781865	0.000591529269128291	5.5496662261448	7/57	0.0371941068941688	NOTCH1;MUC20;ADAMTS2;SPON1;THBS1;ADAMTS1;ACAN
Interleukin receptor SHC signaling R-HSA-912526	0.000614087825214574	12.9313594044481	4/16	0.0371941068941688	SOS1;INPP5D;INPPL1;JAK3
MyD88 cascade initiated on plasma membrane R-HSA-975871	0.000630646122922982	4.76257638701831	8/75	0.0371941068941688	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	0.000630646122922982	4.76257638701831	8/75	0.0371941068941688	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	0.000630646122922982	4.76257638701831	8/75	0.0371941068941688	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Interaction between PHLDA1 and AURKA R-HSA-8854521	0.000667894320035875	Inf	2/2	0.038534598377722	AURKA;PHLDA1
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	0.000866415920740589	23.0614329878891	3/8	0.0459893570729105	SRC;CTNNB1;CTNND1
Interleukin-1 processing R-HSA-448706	0.000866415920740589	23.0614329878891	3/8	0.0459893570729105	NFKB1;RELA;NFKB2
Regulation of NFE2L2 gene expression R-HSA-9818749	0.000866415920740589	23.0614329878891	3/8	0.0459893570729105	NOTCH1;NFKB1;RELA
Synthesis of very long-chain fatty acyl-CoAs R-HSA-75876	0.000866415920740589	23.0614329878891	3/8	0.0459893570729105	ELOVL5;ACSF3;ELOVL2
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	0.00097336340609366	4.4262457171763	8/80	0.0506530682308348	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Collagen biosynthesis and modifying enzymes R-HSA-1650814	0.00106426620649057	7.51624730421899	5/31	0.0523067131856662	COL1A2;COL1A1;COL5A2;COL5A1;ADAMTS2
MyD88 dependent cascade initiated on endosome R-HSA-975155	0.00105712280131811	4.36429690743219	8/81	0.0523067131856662	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	0.00105712280131811	4.36429690743219	8/81	0.0523067131856662	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
GP1b-IX-V activation signalling R-HSA-430116	0.00127515644357374	19.2219063155181	3/9	0.0564044200207451	SRC;COL1A2;COL1A1
Interleukin-15 signaling R-HSA-8983432	0.00127515644357374	19.2219063155181	3/9	0.0564044200207451	SOS1;STAT5A;JAK3
RUNX2 regulates osteoblast differentiation R-HSA-8940973	0.00123155435735248	10.3412018985843	4/19	0.0564044200207451	SRC;COL1A1;RUNX2;SP7
Specification of the neural plate border R-HSA-9834899	0.00127515644357374	19.2219063155181	3/9	0.0564044200207451	CTNNB1;DLX5;MYB
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	0.00124195338197281	4.24649171585359	8/83	0.0564044200207451	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Transcriptional Regulation by VENTX R-HSA-8853884	0.00123561962252839	7.23373535404489	5/32	0.0564044200207451	CEBPB;NFKB1;RELA;CTNNB1;TCF7L2
RNA Polymerase II Transcription R-HSA-73857	0.00134977242164763	2.03258645758294	31/704	0.0587261640500461	SRC;AURKA;CCNA2;CEBPB;TFDP1;E2F1;NOTCH1;JUN;NFKB1;RELA;SP1;FOS;ATF2;ITGA4;COL1A2;COL1A1;NFATC2;CTNNB1;SMAD4;TCF7L2;PHC3;SETD1B;SMAD3;THBS1;RUNX1;DLX5;TAL1;MYB;RUNX2;NR4A3;SP7
Cell surface interactions at the vascular wall R-HSA-202733	0.00143887880485927	4.69377216634123	7/66	0.0615932959370404	SRC;SOS1;INPP5D;ITGA4;COL1A2;COL1A1;ITGAV
Platelet Aggregation (Plug Formation) R-HSA-76009	0.00150896683476086	9.69356252321168	4/20	0.0635682218961162	SRC;SOS1;COL1A2;COL1A1
Activation of the AP-1 family of transcription factors R-HSA-450341	0.00178739536326661	16.4790836647806	3/10	0.0661700592590224	JUN;FOS;ATF2
Defective VWF binding to collagen type I  R-HSA-9845622	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	COL1A2;COL1A1
Interleukin-21 signaling R-HSA-9020958	0.00178739536326661	16.4790836647806	3/10	0.0661700592590224	STAT4;STAT5A;JAK3
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	0.00187257662952808	6.5074221225358	5/35	0.0661700592590224	SOS1;INPP5D;INPPL1;STAT5A;JAK3
Linoleic acid (LA) metabolism R-HSA-2046105	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	ELOVL5;ELOVL2
Loss of Function of SMAD4 in Cancer R-HSA-3304347	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	SMAD4;SMAD3
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	0.00195556197108684	3.92575486279874	8/89	0.0661700592590224	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
RHO GTPases Activate Rhotekin and Rhophilins R-HSA-5666185	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	RHOC;RHOA
Regulation of CDH19 Expression and Function R-HSA-9764302	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	CTNNB1;CTNND1
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	SMAD4;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	0.00196964381366344	75.9739945163941	2/3	0.0661700592590224	SMAD4;SMAD3
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.00168878697364363	4.02710560566246	8/87	0.0661700592590224	TFDP1;SP1;COL1A2;ITGAV;SMAD4;RHOA;SMAD3;FBN1
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	0.00195556197108684	3.92575486279874	8/89	0.0661700592590224	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	0.00181830316550324	3.97579375832424	8/88	0.0661700592590224	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	0.00195556197108684	3.92575486279874	8/89	0.0661700592590224	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	0.00195556197108684	3.92575486279874	8/89	0.0661700592590224	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
L1CAM interactions R-HSA-373760	0.00203446064773766	4.39187870864603	7/70	0.0674932319886969	SRC;DLG3;RPS6KA3;ITGAV;ANK2;NFASC;SCN8A
MyD88-independent TLR4 cascade  R-HSA-166166	0.00210088421832805	3.87694330317665	8/90	0.0679969111639347	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
TRIF (TICAM1)-mediated TLR4 signaling  R-HSA-937061	0.00210088421832805	3.87694330317665	8/90	0.0679969111639347	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	0.00213032726416087	6.2961447522059	5/36	0.0681191392660596	TFDP1;SP1;COL1A2;SMAD4;SMAD3
Collagen chain trimerization R-HSA-8948216	0.00218902879373109	8.61392923052922	4/22	0.0681887355546093	COL1A2;COL1A1;COL5A2;COL5A1
G0 and Early G1 R-HSA-1538133	0.00218902879373109	8.61392923052922	4/22	0.0681887355546093	CCNA2;TFDP1;E2F1;TOP2A
Ion channel transport R-HSA-983712	0.00220958223726315	4.32109304059287	7/71	0.0681887355546093	ATP2B4;ATP2B2;SCNN1A;SCNN1B;SCNN1G;SCNN1D;WNK2
Interleukin-17 signaling R-HSA-448424	0.00226366669331987	5.01391807565445	6/53	0.0682701295917152	JUN;NFKB1;RPS6KA3;FOS;ATF2;ATF1
MAP kinase activation R-HSA-450294	0.00226366669331987	5.01391807565445	6/53	0.0682701295917152	JUN;NFKB1;RPS6KA3;FOS;ATF2;ATF1
Formation of axial mesoderm R-HSA-9796292	0.00241150401232224	14.4138700038112	3/11	0.0697261375643701	CTNNB1;SMAD3;FOXA2
Germ layer formation at gastrulation R-HSA-9754189	0.00241150401232224	14.4138700038112	3/11	0.0697261375643701	CTNNB1;SMAD4;SMAD3
PECAM1 interactions R-HSA-210990	0.00241150401232224	14.4138700038112	3/11	0.0697261375643701	SRC;INPP5D;ITGAV
Transcriptional regulation by RUNX3 R-HSA-8878159	0.00241703265106332	3.78282939275641	8/92	0.0697261375643701	SRC;NOTCH1;ITGA4;CTNNB1;SMAD4;TCF7L2;SMAD3;RUNX1
Developmental Biology R-HSA-1266738	0.00251077587860291	1.95485350823759	30/699	0.0708893529980013	SRC;CEBPB;TFDP1;E2F1;NOTCH1;SOS1;DLG3;JUN;NFKB1;RELA;RPS6KA3;ITGAV;CTNNB1;SMAD4;ANK2;COL5A2;COL5A1;RHOC;NFASC;CXCR4;RHOA;SCN8A;TCF7L2;SMAD3;TCF4;RUNX1;DLX5;TAL1;FOXA2;MYB
Signal Transduction R-HSA-162582	0.00248976920855018	1.79447812199359	48/1306	0.0708893529980013	SRC;TFDP1;E2F1;NOTCH1;SOS1;DLG3;JUN;NFKB1;RELA;RPS6KA3;NBEA;SP1;FOS;ATF2;COL1A2;COL1A1;NFATC1;ITGAV;CTNNB1;CTNND1;SMAD4;LAMA3;COL5A2;COL5A1;RHOC;CXCR4;RHOA;TCF7L2;MUC20;PLEKHG3;ATF1;ARHGEF2;PHC3;PDGFRA;EGR1;TYK2;SMAD3;STAT5A;JAK3;BCL9L;THBS1;FBN1;TCF4;RUNX1;MYB;ID2;ASCL1;ANLN
Adherens junctions interactions R-HSA-418990	0.00259753212593023	8.15946507571027	4/23	0.0718109402314461	SP1;CTNNB1;CDH11;CTNND1
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.00259753212593023	8.15946507571027	4/23	0.0718109402314461	SRC;SOS1;INPP5D;INPPL1
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1 R-HSA-1362300	0.00315501124690953	12.8145260038178	3/12	0.0863237097865762	CCNA2;TFDP1;E2F1
Interleukin-20 family signaling R-HSA-8854691	0.0035657652004259	7.38082709641225	4/25	0.0965667432850034	TYK2;STAT4;STAT5A;JAK3
Defective VWF cleavage by ADAMTS13 variant R-HSA-9845621	0.00387249812172037	38.0316584546012	2/4	0.0988231732215948	COL1A2;COL1A1
Defective binding of VWF variant to GPIb:IX:V R-HSA-9846298	0.00387249812172037	38.0316584546012	2/4	0.0988231732215948	COL1A2;COL1A1
Enhanced binding of GP1BA variant to VWF multimer:collagen  R-HSA-9845620	0.00387249812172037	38.0316584546012	2/4	0.0988231732215948	COL1A2;COL1A1
Enhanced cleavage of VWF variant by ADAMTS13 R-HSA-9845619	0.00387249812172037	38.0316584546012	2/4	0.0988231732215948	COL1A2;COL1A1
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	0.00387249812172037	38.0316584546012	2/4	0.0988231732215948	RUNX1;RUNX2
Signaling by TGFB family members R-HSA-9006936	0.00382745485243816	3.48548736731214	8/99	0.0988231732215948	TFDP1;SP1;COL1A2;ITGAV;SMAD4;RHOA;SMAD3;FBN1
Anchoring fibril formation R-HSA-2214320	0.00402464917307859	11.5325593599209	3/13	0.100768102880666	COL1A2;COL1A1;LAMA3
Interaction between L1 and Ankyrins R-HSA-445095	0.00402464917307859	11.5325593599209	3/13	0.100768102880666	ANK2;NFASC;SCN8A
Stimuli-sensing channels R-HSA-2672351	0.00424976657353955	5.26798388347254	5/42	0.105410098001626	SCNN1A;SCNN1B;SCNN1G;SCNN1D;WNK2
Cellular Senescence R-HSA-2559583	0.00479122704426847	2.72727501465178	11/173	0.11773996829156	CCNA2;CEBPB;TFDP1;E2F1;JUN;NFKB1;RELA;RPS6KA3;SP1;FOS;PHC3
Fatty acyl-CoA biosynthesis R-HSA-75105	0.00502639690891983	10.4826505685074	3/14	0.120180697263723	ELOVL5;ACSF3;ELOVL2
Listeria monocytogenes entry into host cells R-HSA-8876384	0.00502639690891983	10.4826505685074	3/14	0.120180697263723	SRC;CTNNB1;CTNND1
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	0.00502639690891983	10.4826505685074	3/14	0.120180697263723	TFDP1;E2F1;TOP2A
Activation of NOXA and translocation to mitochondria R-HSA-111448	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	TFDP1;E2F1
Cell-cell junction organization R-HSA-421270	0.00618304906008168	6.19350856815092	4/29	0.13690654064747	SP1;CTNNB1;CDH11;CTNND1
Defects of platelet adhesion to exposed collagen R-HSA-9823587	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	COL1A2;COL1A1
Downstream signal transduction R-HSA-186763	0.00618304906008168	6.19350856815092	4/29	0.13690654064747	SRC;SOS1;PDGFRA;STAT5A
G2 Phase R-HSA-68911	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	CCNA2;E2F1
Gene expression (Transcription) R-HSA-74160	0.00630882333741442	1.79867826922726	31/775	0.13690654064747	SRC;AURKA;CCNA2;CEBPB;TFDP1;E2F1;NOTCH1;JUN;NFKB1;RELA;SP1;FOS;ATF2;ITGA4;COL1A2;COL1A1;NFATC2;CTNNB1;SMAD4;TCF7L2;PHC3;SETD1B;SMAD3;THBS1;RUNX1;DLX5;TAL1;MYB;RUNX2;NR4A3;SP7
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs) R-HSA-8877330	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	NFATC2;RUNX1
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	SMAD4;SMAD3
Sensory Perception R-HSA-9709957	0.00587351386575932	4.05265889363241	6/64	0.13690654064747	ATP2B2;SCNN1A;SCNN1B;SCNN1G;SCNN1D;MPP1
Signaling by FLT3 fusion proteins R-HSA-9703465	0.00616552245667381	9.60743509163422	3/15	0.13690654064747	SOS1;STAT5A;MYO18A
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism R-HSA-2046104	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	ELOVL5;ELOVL2
alpha-linolenic acid (ALA) metabolism R-HSA-2046106	0.00634495271275012	25.3774416488665	2/5	0.13690654064747	ELOVL5;ELOVL2
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	0.00724236617290376	3.10099964660405	8/110	0.155009998571666	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	0.00744662275624132	8.86828072804737	3/16	0.156851879325908	SP1;SMAD4;SMAD3
The NLRP3 inflammasome R-HSA-844456	0.00744662275624132	8.86828072804737	3/16	0.156851879325908	NFKB1;RELA;NFKB2
Signaling by Interleukins R-HSA-449147	0.00816434591825086	2.08459073565318	17/351	0.170615543834943	SOS1;JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;INPP5D;COL1A2;NFKB2;ATF1;INPPL1;TYK2;SMAD3;STAT4;STAT5A;JAK3
CLEC7A (Dectin-1) signaling R-HSA-5607764	0.00880672752559197	3.27636383819738	7/91	0.182563557511549	SRC;NFKB1;RELA;NFATC1;NFATC2;RELB;NFKB2
RIP-mediated NFkB activation via ZBP1 R-HSA-1810476	0.00887366198906927	8.23401006686363	3/17	0.182563557511549	NFKB1;RELA;NFKB2
CLEC7A/inflammasome pathway R-HSA-5660668	0.00935670725294976	19.0453187082187	2/6	0.188126523100975	NFKB1;RELA
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	0.00935670725294976	19.0453187082187	2/6	0.188126523100975	RUNX1;RUNX2
Regulation of CDH11 gene transcription R-HSA-9762293	0.00935670725294976	19.0453187082187	2/6	0.188126523100975	SP1;CDH11
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer R-HSA-2173793	0.00976232697985571	4.22849430431746	5/51	0.1948061338687	TFDP1;SP1;COL1A2;SMAD4;SMAD3
NCAM signaling for neurite out-growth R-HSA-375165	0.00984061959707327	5.33448147922078	4/33	0.194903017989794	SRC;SOS1;COL5A2;COL5A1
C-type lectin receptors (CLRs) R-HSA-5621481	0.0109044511784873	2.86962397763398	8/118	0.211821031378269	SRC;NFKB1;RELA;NFATC1;NFATC2;RELB;MUC20;NFKB2
Collagen degradation R-HSA-1442490	0.010934243141983	5.15566478935296	4/34	0.211821031378269	COL1A2;COL1A1;COL5A2;COL5A1
Toll-like Receptor Cascades R-HSA-168898	0.0109044511784873	2.86962397763398	8/118	0.211821031378269	JUN;NFKB1;RELA;RPS6KA3;FOS;ATF2;NFKB2;ATF1
FCERI mediated Ca+2 mobilization R-HSA-2871809	0.0121784682943006	7.20091953315991	3/19	0.230868963236241	SOS1;NFATC1;NFATC2
Inflammasomes R-HSA-622312	0.0121784682943006	7.20091953315991	3/19	0.230868963236241	NFKB1;RELA;NFKB2
ZBP1(DAI) mediated induction of type I IFNs R-HSA-1606322	0.0121784682943006	7.20091953315991	3/19	0.230868963236241	NFKB1;RELA;NFKB2
Activation of PUMA and translocation to mitochondria R-HSA-139915	0.0128786252665264	15.2339894340224	2/7	0.232516132363	TFDP1;E2F1
CREB phosphorylation R-HSA-199920	0.0128786252665264	15.2339894340224	2/7	0.232516132363	RPS6KA3;ATF1
GRB2:SOS provides linkage to MAPK signaling for Integrins  R-HSA-354194	0.0128786252665264	15.2339894340224	2/7	0.232516132363	SRC;SOS1
Interleukin-23 signaling R-HSA-9020933	0.0128786252665264	15.2339894340224	2/7	0.232516132363	TYK2;STAT4
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	0.0128786252665264	15.2339894340224	2/7	0.232516132363	SMAD4;SMAD3
RUNX3 regulates CDKN1A transcription R-HSA-8941855	0.0128786252665264	15.2339894340224	2/7	0.232516132363	SMAD4;SMAD3
Reduction of cytosolic Ca++ levels R-HSA-418359	0.0128786252665264	15.2339894340224	2/7	0.232516132363	ATP2B4;ATP2B2
p75 NTR receptor-mediated signalling R-HSA-193704	0.013325405517151	3.88658849312981	5/55	0.238956934071073	SOS1;NFKB1;RELA;RHOA;ARHGEF2
Diseases of metabolism R-HSA-5668914	0.0136841251301664	2.98543507181099	7/99	0.243742738895716	NOTCH1;MUC20;ADAMTS2;SPON1;THBS1;ADAMTS1;ACAN
Signaling by KIT in disease R-HSA-9669938	0.0140613214930429	6.77711941177043	3/20	0.247144021473747	SRC;SOS1;STAT5A
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	0.0140613214930429	6.77711941177043	3/20	0.247144021473747	SRC;SOS1;STAT5A
TP53 Regulates Transcription of Cell Cycle Genes R-HSA-6791312	0.0146758417536558	4.68417442949451	4/37	0.256247921146069	AURKA;CCNA2;TFDP1;E2F1
CD209 (DC-SIGN) signaling R-HSA-5621575	0.0161003512714468	6.39944846409015	3/21	0.275679563060773	NFKB1;RELA;RELB
G alpha (12/13) signalling events R-HSA-416482	0.0160821576969282	4.54485951817247	4/38	0.275679563060773	SOS1;RHOC;RHOA;ARHGEF2
Transcriptional regulation by RUNX2 R-HSA-8878166	0.0159362143513935	2.88896648782588	7/102	0.275679563060773	SRC;COL1A1;SMAD4;RUNX1;DLX5;RUNX2;SP7
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	0.0168826950484551	12.6984816798529	2/8	0.278302314649688	CTNNB1;TCF7L2
Interleukin-2 signaling R-HSA-9020558	0.0168826950484551	12.6984816798529	2/8	0.278302314649688	STAT5A;JAK3
