p.value	odds_ratio	overlap	adj_p.value	genes
Developmental Biology R-HSA-1266738	5.90142223686947e-07	2.41967561032574	55/699	9.21316153920681e-05	CREB1;CEBPB;CCND3;RAC1;JUN;EGR2;MMP9;NFKB1;RELA;MAPK3;MAPK1;ROBO1;ITGB1;COL3A1;CD36;PTPRC;SNAI1;SMAD4;CEBPD;SMAD1;FABP4;COL4A5;COL4A4;COL4A3;STAT3;ST8SIA4;COL5A2;COL6A3;COL5A1;SCN11A;EPHA3;ABLIM2;CXCL12;NCAM1;ARPC2;TCF7L2;SRF;HES1;SMAD3;SRY;SOX9;SMAD2;TCF12;MYOD1;TCF4;RUNX1;TCF3;CBFB;FLI1;GATA2;TAL1;WT1;MYB;ID4;SPI1
Collagen degradation R-HSA-1442490	6.84730738384585e-07	10.0756820487303	10/34	0.000100959743315149	MMP9;COL1A2;COL3A1;COL1A1;COL4A5;COL4A4;COL4A3;COL5A2;COL6A3;COL5A1
Activation of the AP-1 family of transcription factors R-HSA-450341	8.91644507128127e-07	35.4851486492553	6/10	0.000124548659048318	JUN;MAPK3;MAPK1;FOS;ATF2;MAPK10
Syndecan interactions R-HSA-3000170	9.54196890195623e-07	20.8312703705406	7/15	0.000126621927328959	SDC3;ITGB1;COL1A2;COL3A1;COL1A1;COL5A2;COL5A1
Signaling by NTRKs R-HSA-166520	1.13778161492695e-06	5.08649250798547	16/94	0.000143793924096006	CREB1;RAC1;EGR2;MAPK3;MAPK1;FOS;ATF2;STAT3;SRF;ID1;EGR1;TCF12;ID4;JUND;ID2;ASCL1
Signaling by NTRK1 (TRKA) R-HSA-187037	1.81810896938216e-06	5.21417796497397	15/86	0.000219330054760921	CREB1;EGR2;MAPK3;MAPK1;FOS;ATF2;STAT3;SRF;ID1;EGR1;TCF12;ID4;JUND;ID2;ASCL1
Hemostasis R-HSA-109582	1.97540046256551e-06	2.9510737520975	31/305	0.000227944035984733	SDC3;GNAI2;RAC1;PRKCB;MAPK3;MAPK1;RASGRP1;CD74;SYK;ITGB1;INPP5D;ITGA4;COL1A2;LCP2;SELL;COL1A1;CD36;PRKG1;DOCK10;DOCK8;SRI;SLC8A1;CD44;SERPINE2;IRF1;VWF;GATA2;MYB;DOCK2;PLAT;GATA1
RAC1 GTPase cycle R-HSA-9013149	2.06912645490654e-06	5.54977994537189	14/76	0.000228810900471748	RAC1;NCF4;ITGB1;PARD6A;ABR;WIPF1;ARHGAP30;DOCK10;TAGAP;DOCK8;PREX1;DOCK2;SH3BP1;ARHGAP25
FCERI mediated MAPK activation R-HSA-2871796	2.26088869522227e-06	12.7613457355517	8/23	0.000240015943884796	RAC1;JUN;MAPK3;MAPK1;FOS;MAPK10;SYK;LCP2
Collagen biosynthesis and modifying enzymes R-HSA-1650814	2.86644245211371e-06	9.83607384036202	9/31	0.000283661383095641	COL1A2;COL3A1;COL1A1;COL4A5;COL4A4;COL4A3;COL5A2;COL6A3;COL5A1
Signaling by PDGF R-HSA-186797	2.88577895387427e-06	7.21329263531302	11/48	0.000283661383095641	COL3A1;COL4A5;COL4A4;COL4A3;STAT3;COL5A2;COL6A3;COL5A1;STAT5A;THBS2;PLAT
Immune System R-HSA-168256	3.74659182858415e-06	2.13158850490849	68/998	0.000355123382609369	CREB1;RAC1;JUN;TLR4;MMP9;REL;NFKB1;PRKCB;RELA;MAPK3;MAPK1;RASGRP1;FOS;ATF2;MAPK10;NCF4;HLA-DRB1;CD74;CD86;SYK;ITGB1;INPP5D;CD3E;HLA-DPB1;ITGA4;COL1A2;BTK;CD79A;LCP2;CD79B;HCST;COL3A1;SELL;COL1A1;CD36;HLA-DPA1;PRKG1;DAPP1;ITGB7;NFATC2;PTPRC;CEBPD;VIM;IL10;CCR2;STAT3;NCAM1;ARPC2;CCR5;RELB;NFKB2;WIPF1;CD44;CCL19;CCL5;EGR1;PIAS1;SMAD3;BATF;IRF8;IL10RA;STAT5A;CSF1R;JAK3;IRF1;IL2RG;DOCK2;CD180
Degradation of the extracellular matrix R-HSA-1474228	4.67184693723823e-06	6.08735090459574	12/60	0.000413302725714342	MMP9;COL1A2;COL3A1;COL1A1;COL4A5;COL4A4;COL4A3;LAMC2;COL5A2;COL6A3;COL5A1;CD44
MET promotes cell motility R-HSA-8875878	4.64122326842783e-06	11.2568500854765	8/25	0.000413302725714342	RAC1;ITGB1;COL1A2;COL3A1;COL1A1;LAMC2;COL5A2;COL5A1
Anchoring fibril formation R-HSA-2214320	6.55750418620003e-06	20.2868753230133	6/13	0.000527382306368936	COL1A2;COL1A1;COL4A5;COL4A4;COL4A3;LAMC2
MET activates PTK2 signaling R-HSA-8874081	6.47961614987933e-06	13.8773781262044	7/19	0.000527382306368936	ITGB1;COL1A2;COL3A1;COL1A1;LAMC2;COL5A2;COL5A1
RUNX2 regulates osteoblast differentiation R-HSA-8940973	6.47961614987933e-06	13.8773781262044	7/19	0.000527382306368936	MAPK3;MAPK1;COL1A1;HES1;CBFB;RUNX2;SP7
Signaling by Interleukins R-HSA-449147	1.38189549067337e-05	2.60288647420655	32/351	0.00107869136242562	CREB1;JUN;MMP9;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;CD86;SYK;ITGB1;INPP5D;COL1A2;CD36;CEBPD;VIM;IL10;CCR2;STAT3;CCR5;NFKB2;CCL19;CCL5;SMAD3;BATF;IL10RA;STAT5A;CSF1R;JAK3;IL2RG
Cytokine Signaling in Immune system R-HSA-1280215	2.78605254374931e-05	2.24199880929182	42/540	0.00211262384317448	CREB1;JUN;MMP9;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;HLA-DRB1;CD86;SYK;ITGB1;INPP5D;HLA-DPB1;COL1A2;CD36;HLA-DPA1;CEBPD;VIM;IL10;CCR2;STAT3;NCAM1;CCR5;RELB;NFKB2;CD44;CCL19;CCL5;EGR1;PIAS1;SMAD3;BATF;IRF8;IL10RA;STAT5A;CSF1R;JAK3;IRF1;IL2RG
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	4.13690721201633e-05	46.7619750953825	4/6	0.00304981992796982	PRKCB;RUNX1;CBFB;RUNX2
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	4.99447035606739e-05	9.2453568784785	7/25	0.00358252008783861	CREB1;JUN;MAPK3;MAPK1;FOS;ATF2;MAPK10
Adaptive Immune System R-HSA-1280218	5.52031260697377e-05	2.36838638866096	33/393	0.003855502541818	RAC1;TLR4;REL;NFKB1;PRKCB;RELA;RASGRP1;NCF4;HLA-DRB1;CD74;CD86;SYK;ITGB1;INPP5D;CD3E;HLA-DPB1;ITGA4;COL1A2;BTK;CD79A;LCP2;CD79B;HCST;COL3A1;SELL;COL1A1;CD36;HLA-DPA1;PRKG1;DAPP1;ITGB7;NFATC2;PTPRC
Defective VWF binding to collagen type I  R-HSA-9845622	7.17465892527405e-05	Inf	3/3	0.0039530652249654	COL1A2;COL1A1;VWF
GPCR downstream signalling R-HSA-388396	6.15742326290359e-05	2.86966560052482	22/214	0.0039530652249654	ADCY3;ADCY7;ADCY4;GNAI2;CREB1;PRKCB;MAPK3;MAPK1;RASGRP1;ITGB1;BTK;CCR2;CXCL12;CCR5;ABR;PREX1;CCL19;CCL21;CCL5;RGS4;RGS1;RGS2
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell R-HSA-198933	7.59631976161399e-05	5.99215070808414	9/45	0.0039530652249654	ITGB1;CD3E;ITGA4;COL1A2;HCST;COL3A1;SELL;COL1A1;ITGB7
Loss of Function of SMAD4 in Cancer R-HSA-3304347	7.17465892527405e-05	Inf	3/3	0.0039530652249654	SMAD4;SMAD3;SMAD2
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	6.55018901669361e-05	4.16283890347772	13/89	0.0039530652249654	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2
RUNX1 regulates expression of components of tight junctions R-HSA-8935964	7.17465892527405e-05	Inf	3/3	0.0039530652249654	CLDN5;RUNX1;CBFB
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	7.17465892527405e-05	Inf	3/3	0.0039530652249654	SMAD4;SMAD3;SMAD2
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	7.17465892527405e-05	Inf	3/3	0.0039530652249654	SMAD4;SMAD3;SMAD2
Signaling by Activin R-HSA-1502540	7.49649705431005e-05	16.8072389269623	5/12	0.0039530652249654	MAPK3;MAPK1;SMAD4;SMAD3;SMAD2
Signaling by NODAL R-HSA-1181150	7.49649705431005e-05	16.8072389269623	5/12	0.0039530652249654	MAPK3;MAPK1;SMAD4;SMAD3;SMAD2
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	6.55018901669361e-05	4.16283890347772	13/89	0.0039530652249654	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	6.55018901669361e-05	4.16283890347772	13/89	0.0039530652249654	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	6.55018901669361e-05	4.16283890347772	13/89	0.0039530652249654	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2
Interleukin-10 signaling R-HSA-6783783	8.75052223887026e-05	6.81931479444925	8/36	0.00438186528716258	CD86;IL10;CCR2;STAT3;CCR5;CCL19;CCL5;IL10RA
Nuclear events stimulated by ALK signaling in cancer R-HSA-9725371	8.59464799547328e-05	8.31826309606427	7/27	0.00438186528716258	CEBPB;MAPK3;MAPK1;STAT3;IL10RA;STAT5A;DNMT1
Adenylate cyclase inhibitory pathway R-HSA-170670	9.33815783285533e-05	31.1854275882319	4/7	0.00458953164599964	ADCY3;ADCY7;ADCY4;GNAI2
Signaling by MET R-HSA-6806834	0.000129019246739481	5.52742102334378	9/48	0.0062257651063015	RAC1;ITGB1;COL1A2;COL3A1;COL1A1;LAMC2;STAT3;COL5A2;COL5A1
Interferon gamma signaling R-HSA-877300	0.000132298668297184	4.90640894629425	10/59	0.00627001188679868	MAPK3;MAPK1;HLA-DRB1;HLA-DPB1;HLA-DPA1;NCAM1;CD44;PIAS1;IRF8;IRF1
G alpha (i) signalling events R-HSA-418594	0.000144065775084299	3.59169169968146	14/109	0.00670790468550403	ADCY3;ADCY7;ADCY4;GNAI2;CREB1;MAPK1;CCR2;CXCL12;CCR5;CCL19;CCL21;CCL5;RGS4;RGS1
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	0.000159138689254617	3.55344575483335	14/110	0.00728196691865092	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2;CD180
Crosslinking of collagen fibrils R-HSA-2243919	0.000176963823412352	13.0692957249105	5/14	0.0078276997889397	COL1A2;COL1A1;COL4A5;COL4A4;COL4A3
Signal transduction by L1 R-HSA-445144	0.000176963823412352	13.0692957249105	5/14	0.0078276997889397	RAC1;MAPK3;MAPK1;ITGB1;NCAM1
Interleukin-2 signaling R-HSA-9020558	0.000180683223626559	23.3941199998148	4/8	0.00786120123778504	SYK;STAT5A;JAK3;IL2RG
Defective VWF cleavage by ADAMTS13 variant R-HSA-9845621	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	COL1A2;COL1A1;VWF
Defective binding of VWF variant to GPIb:IX:V R-HSA-9846298	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	COL1A2;COL1A1;VWF
Enhanced binding of GP1BA variant to VWF multimer:collagen  R-HSA-9845620	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	COL1A2;COL1A1;VWF
Enhanced cleavage of VWF variant by ADAMTS13 R-HSA-9845619	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	COL1A2;COL1A1;VWF
RUNX1 regulates transcription of genes involved in interleukin signaling R-HSA-8939247	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	RUNX1;CBFB;ELF1
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	0.000278144535321315	69.6143383592802	3/4	0.011017844727504	RUNX1;CBFB;RUNX2
Interleukin-15 signaling R-HSA-8983432	0.000314655342139376	18.7166528551356	4/9	0.0121028301164914	STAT3;STAT5A;JAK3;IL2RG
Interleukin-9 signaling R-HSA-8985947	0.000314655342139376	18.7166528551356	4/9	0.0121028301164914	STAT3;STAT5A;JAK3;IL2RG
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers R-HSA-983695	0.000360613762016748	10.6914418977983	5/16	0.0127609189918993	SYK;BTK;CD79A;CD79B;DAPP1
Diseases associated with the TLR signaling cascade R-HSA-5602358	0.000350103885011067	7.87863244636749	6/24	0.0127609189918993	TLR4;NFKB1;RELA;BTK;CD36;NFKB2
Diseases of Immune System R-HSA-5260271	0.000350103885011067	7.87863244636749	6/24	0.0127609189918993	TLR4;NFKB1;RELA;BTK;CD36;NFKB2
Phosphorylation of CD3 and TCR zeta chains R-HSA-202427	0.000360613762016748	10.6914418977983	5/16	0.0127609189918993	HLA-DRB1;CD3E;HLA-DPB1;HLA-DPA1;PTPRC
Signaling by GPCR R-HSA-372790	0.000355923865153064	2.49760728307848	22/241	0.0127609189918993	ADCY3;ADCY7;ADCY4;GNAI2;CREB1;PRKCB;MAPK3;MAPK1;RASGRP1;ITGB1;BTK;CCR2;CXCL12;CCR5;ABR;PREX1;CCL19;CCL21;CCL5;RGS4;RGS1;RGS2
Toll-like Receptor Cascades R-HSA-168898	0.00033718778425444	3.27343382026123	14/118	0.0127609189918993	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;BTK;CD36;NFKB2;CD180
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	0.000417208646040035	3.8381436864015	11/80	0.0145693650867139	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Adipogenesis R-HSA-9843745	0.000441945762547886	4.13630777343304	10/68	0.0147592587572264	CEBPB;CCND3;EGR2;NFKB1;RELA;CD36;SMAD4;CEBPD;SMAD1;FABP4
FCGR3A-mediated IL10 synthesis R-HSA-9664323	0.00044489099494277	7.45960712711818	6/25	0.0147592587572264	ADCY3;ADCY7;ADCY4;CREB1;SYK;IL10
G alpha (z) signalling events R-HSA-418597	0.00044489099494277	7.45960712711818	6/25	0.0147592587572264	ADCY3;ADCY7;ADCY4;GNAI2;PRKCB;RGS4
RHO GTPases Activate WASPs and WAVEs R-HSA-5663213	0.00044489099494277	7.45960712711818	6/25	0.0147592587572264	RAC1;MAPK3;MAPK1;BTK;ARPC2;WIPF1
MyD88 dependent cascade initiated on endosome R-HSA-975155	0.000465543110924931	3.78243304705177	11/81	0.0150677001999362	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	0.000465543110924931	3.78243304705177	11/81	0.0150677001999362	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Formation of definitive endoderm R-HSA-9823730	0.000507395899256329	15.5974214259272	4/10	0.0153025990525716	SMAD4;TCF7L2;SMAD3;SMAD2
Interleukin-21 signaling R-HSA-9020958	0.000507395899256329	15.5974214259272	4/10	0.0153025990525716	STAT3;STAT5A;JAK3;IL2RG
Laminin interactions R-HSA-3000157	0.000493741261910785	9.79917256131341	5/17	0.0153025990525716	ITGB1;COL4A5;COL4A4;COL4A3;LAMC2
Platelet Adhesion to exposed collagen R-HSA-75892	0.000507395899256329	15.5974214259272	4/10	0.0153025990525716	ITGB1;COL1A2;COL1A1;VWF
RHO GTPases Activate NADPH Oxidases R-HSA-5668599	0.000493741261910785	9.79917256131341	5/17	0.0153025990525716	RAC1;PRKCB;MAPK3;MAPK1;NCF4
Regulation of RUNX1 Expression and Activity R-HSA-8934593	0.000507395899256329	15.5974214259272	4/10	0.0153025990525716	CCND2;CCND3;RUNX1;CBFB
FCGR3A-mediated phagocytosis R-HSA-9664422	0.000587564078255342	5.72496333719771	7/36	0.016414684880944	RAC1;MAPK3;MAPK1;SYK;BTK;ARPC2;WIPF1
Leishmania phagocytosis R-HSA-9664417	0.000587564078255342	5.72496333719771	7/36	0.016414684880944	RAC1;MAPK3;MAPK1;SYK;BTK;ARPC2;WIPF1
Oncogene Induced Senescence R-HSA-2559585	0.000558569489561036	7.08669771190997	6/26	0.016414684880944	MAPK3;MAPK1;SP1;ID1;ETS1;ETS2
Parasite infection R-HSA-9664407	0.000587564078255342	5.72496333719771	7/36	0.016414684880944	RAC1;MAPK3;MAPK1;SYK;BTK;ARPC2;WIPF1
Regulation of actin dynamics for phagocytic cup formation R-HSA-2029482	0.000587564078255342	5.72496333719771	7/36	0.016414684880944	RAC1;MAPK3;MAPK1;SYK;BTK;ARPC2;WIPF1
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	0.000587564078255342	5.72496333719771	7/36	0.016414684880944	MAPK3;MAPK1;SP1;COL1A2;SMAD4;SMAD3;SMAD2
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	0.000576379198571125	3.67485324815309	11/83	0.016414684880944	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Adenylate cyclase activating pathway R-HSA-170660	0.000673979012088471	34.8563149340782	3/5	0.0180680838190182	ADCY3;ADCY7;ADCY4
Defects of platelet adhesion to exposed collagen R-HSA-9823587	0.000673979012088471	34.8563149340782	3/5	0.0180680838190182	COL1A2;COL1A1;VWF
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs) R-HSA-8877330	0.000673979012088471	34.8563149340782	3/5	0.0180680838190182	NFATC2;RUNX1;CBFB
RUNX1 regulates transcription of genes involved in BCR signaling R-HSA-8939245	0.000673979012088471	34.8563149340782	3/5	0.0180680838190182	RUNX1;CBFB;ELF1
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	0.000743215105147742	3.32621686050457	12/99	0.0197249288906211	MMP9;FOS;ITGB1;COL1A2;CD36;CEBPD;VIM;IL10;STAT3;BATF;JAK3;IL2RG
Fc epsilon receptor (FCERI) signaling R-HSA-2454202	0.000809475455877335	3.11241027599799	13/114	0.0212707708900836	RAC1;JUN;NFKB1;RELA;MAPK3;MAPK1;RASGRP1;FOS;MAPK10;SYK;BTK;LCP2;NFATC2
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.000835570243085526	4.13274849393608	9/61	0.0215301303412523	CEBPB;JUN;MAPK3;MAPK1;IL10;STAT3;IL10RA;STAT5A;DNMT1
Signaling by ALK in cancer R-HSA-9700206	0.000835570243085526	4.13274849393608	9/61	0.0215301303412523	CEBPB;JUN;MAPK3;MAPK1;IL10;STAT3;IL10RA;STAT5A;DNMT1
Transcriptional regulation by RUNX1 R-HSA-8878171	0.000867829379231782	2.54992910739051	18/191	0.0221463381969341	CCND2;CCND3;PRKCB;NFATC2;CLDN5;TCF12;RUNX1;TCF3;CBFB;GATA2;TAL1;MYB;SPI1;GATA1;RUNX2;NR4A3;ELF1;LMO2
MyD88 cascade initiated on plasma membrane R-HSA-975871	0.000978272611997034	3.68402941871009	10/75	0.024040143631853	CREB1;JUN;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	0.000978272611997034	3.68402941871009	10/75	0.024040143631853	CREB1;JUN;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	0.000978272611997034	3.68402941871009	10/75	0.024040143631853	CREB1;JUN;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
Transcriptional regulation by RUNX2 R-HSA-8878166	0.000973802494016838	3.21286175906883	12/102	0.024040143631853	MAPK3;MAPK1;COL1A1;SMAD4;SMAD1;HES1;SOX9;RUNX1;CBFB;RUNX2;SP7;TWIST2
PKA-mediated phosphorylation of CREB R-HSA-111931	0.0011197335476303	11.6958532844513	4/12	0.0270161166855529	ADCY3;ADCY7;ADCY4;CREB1
Platelet Aggregation (Plug Formation) R-HSA-76009	0.00111697149938363	7.83678569475463	5/20	0.0270161166855529	RASGRP1;SYK;COL1A2;COL1A1;VWF
MyD88-independent TLR4 cascade  R-HSA-166166	0.00115226331895842	3.34357265611625	11/90	0.0273045254331754	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
TRIF (TICAM1)-mediated TLR4 signaling  R-HSA-937061	0.00115226331895842	3.34357265611625	11/90	0.0273045254331754	CREB1;JUN;TLR4;NFKB1;RELA;MAPK3;MAPK1;FOS;ATF2;MAPK10;NFKB2
G-protein mediated events R-HSA-112040	0.00125360248143893	5.90040107252935	6/30	0.0291847454889379	ADCY3;ADCY7;ADCY4;GNAI2;CREB1;MAPK1
Interleukin-2 family signaling R-HSA-451927	0.00125360248143893	5.90040107252935	6/30	0.0291847454889379	SYK;INPP5D;STAT3;STAT5A;JAK3;IL2RG
Interleukin-17 signaling R-HSA-448424	0.00139677458757416	4.22624345993583	8/53	0.0319572392708778	CREB1;JUN;NFKB1;MAPK3;MAPK1;FOS;ATF2;MAPK10
MAP kinase activation R-HSA-450294	0.00139677458757416	4.22624345993583	8/53	0.0319572392708778	CREB1;JUN;NFKB1;MAPK3;MAPK1;FOS;ATF2;MAPK10
ADORA2B mediated anti-inflammatory cytokines production R-HSA-9660821	0.00141705007971119	7.34293393411453	5/21	0.0321440248850726	ADCY3;ADCY7;ADCY4;GNAI2;CREB1
Cell surface interactions at the vascular wall R-HSA-202733	0.00149042761995725	3.76589173290444	9/66	0.0333788594517024	SDC3;CD74;ITGB1;INPP5D;ITGA4;COL1A2;SELL;COL1A1;CD44
Chemokine receptors bind chemokines R-HSA-380108	0.00150145775328207	5.66327848661345	6/31	0.0333788594517024	CCR2;CXCL12;CCR5;CCL19;CCL21;CCL5
