p.value	odds_ratio	overlap	adj_p.value	genes
RHOC GTPase cycle R-HSA-9013106	4.66281718430874e-05	8.80968358421198	7/40	0.0112643550300304	ABCD3;JUP;RHOC;ARHGEF12;ARHGAP32;DIAPH1;ANLN
Transcriptional regulation of white adipocyte differentiation R-HSA-381340	4.61225812502186e-05	7.27968125898329	8/54	0.0112643550300304	NCOA2;RXRA;HDAC3;PPARA;NCOA1;LPL;PPARG;NCOR2
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	0.000130287312184841	12.7547684751052	5/21	0.0230521684359045	HADH;ACADS;ACADL;ACAD10;ACAD11
Synthesis of bile acids and bile salts via 27-hydroxycholesterol R-HSA-193807	0.000145851162168852	59.9535229496744	3/5	0.0241930615247583	NCOA2;RXRA;NCOA1
Aspirin ADME R-HSA-9749641	0.000155578946954653	20.2195671933174	4/12	0.0242886191304499	GLYAT;ACSM2B;ACSM2A;CYP2C19
Activation of gene expression by SREBF (SREBP) R-HSA-2426168	0.000256388263825733	10.7339435292042	5/24	0.0292356195025403	NCOA2;RXRA;PPARA;ACACB;NCOA1
Adipogenesis R-HSA-9843745	0.00024551910372585	5.5608203528836	8/68	0.0292356195025403	NCOA2;RXRA;HDAC3;PPARA;NCOA1;LPL;PPARG;NCOR2
Circadian Clock R-HSA-400253	0.000261718117166557	6.44324062064228	7/52	0.0292356195025403	NCOA2;RXRA;HDAC3;PPARA;NCOA1;KLF15;NPAS2
Interaction between L1 and Ankyrins R-HSA-445095	0.000220430240985732	17.9743350162765	4/13	0.0292356195025403	SPTBN2;SCN11A;SCN3A;SCN8A
Lysine catabolism R-HSA-71064	0.000286407726852316	39.9737568845527	3/6	0.0292356195025403	DLD;DLST;AASS
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis R-HSA-9623433	0.000286407726852316	39.9737568845527	3/6	0.0292356195025403	RXRA;NCOA1;NCOR2
PPARA activates gene expression R-HSA-1989781	0.000221144357455063	5.65784542066363	8/67	0.0292356195025403	NCOA2;RXRA;HDAC3;PPARA;NCOA1;PPARG;NCOR2;NPAS2
Regulation of lipid metabolism by PPARalpha R-HSA-400206	0.000272055393201737	5.46867485688003	8/69	0.0292356195025403	NCOA2;RXRA;HDAC3;PPARA;NCOA1;PPARG;NCOR2;NPAS2
mitochondrial fatty acid beta-oxidation of saturated fatty acids R-HSA-77286	0.000286407726852316	39.9737568845527	3/6	0.0292356195025403	HADH;ACADS;ACADL
Glycogen breakdown (glycogenolysis) R-HSA-70221	0.000492125730140894	30.0189677812226	3/7	0.0450379892342735	PGM1;PHKA2;PHKG2
Recycling of bile acids and salts R-HSA-159418	0.000492125730140894	30.0189677812226	3/7	0.0450379892342735	NCOA2;RXRA;NCOA1
SLC-mediated transmembrane transport R-HSA-425407	0.000485128598215148	4.97163882172426	8/75	0.0450379892342735	SLC16A10;SLC7A2;SLC20A2;RSC1A1;SLC6A1;SLC13A5;SLC9A8;SLC24A2
RORA activates gene expression R-HSA-1368082	0.000529575732080093	13.4760843131232	4/16	0.0468497997646856	NCOA2;RXRA;PPARA;NCOA1
Conjugation of benzoate with glycine R-HSA-177135	0.000617741083549665	Inf	2/2	0.0512339011169003	GLYAT;ACSM2B
OGDH complex synthesizes succinyl-CoA from 2-OG R-HSA-9853506	0.000617741083549665	Inf	2/2	0.0512339011169003	DLD;DLST
Heme signaling R-HSA-9707616	0.000683936711595643	6.48281046057401	6/44	0.0550050918962072	NCOA2;RXRA;HDAC3;PPARA;NCOA1;NPAS2
Carnitine metabolism R-HSA-200425	0.000773139478205096	24.0115710423924	3/8	0.056997560421009	PRKAG2;RXRA;ACACB
Endogenous sterols R-HSA-211976	0.000773139478205096	24.0115710423924	3/8	0.056997560421009	NCOA2;RXRA;NCOA1
Glyoxylate metabolism and glycine degradation R-HSA-389661	0.000773139478205096	24.0115710423924	3/8	0.056997560421009	DLD;DLST;AMT
Metabolism of amino acids and derivatives R-HSA-71291	0.000817253819101801	2.97891016983507	14/216	0.0586213955647616	DLD;DLST;ASPG;MAT1A;IVD;AUH;SARDH;AMT;FTCD;AASS;GCAT;NAGS;PSAT1;BHMT2
Plasma lipoprotein remodeling R-HSA-8963899	0.00085677551962455	11.5494734564218	4/18	0.0598390060285146	LPL;PCSK6;LIPG;LCAT
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.000892089367458727	7.83632940762664	5/31	0.0607078251598836	NCOA2;RXRA;PPARA;ACACB;NCOA1
Transcriptional regulation of brown and beige adipocyte differentiation R-HSA-9843743	0.00106458989428799	10.7755816897725	4/19	0.068912721449764	RXRA;PPARA;NCOA1;PPARG
Transcriptional regulation of brown and beige adipocyte differentiation by EBF2 R-HSA-9844594	0.00106458989428799	10.7755816897725	4/19	0.068912721449764	RXRA;PPARA;NCOA1;PPARG
RHOA GTPase cycle R-HSA-8980692	0.00114466006960736	4.89873024117616	7/66	0.070649484296231	ABCD3;JUP;NGEF;ARHGEF12;ARHGAP32;DIAPH1;ANLN
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol R-HSA-193368	0.00113872657429919	20.0237571266685	3/9	0.070649484296231	NCOA2;RXRA;NCOA1
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux R-HSA-9029569	0.00130542222984517	10.1028194368123	4/20	0.0787406954092973	RXRA;HDAC3;NCOA1;NCOR2
Cytoprotection by HMOX1 R-HSA-9707564	0.00136421800310169	5.59202439820761	6/50	0.0804585462273752	NCOA2;RXRA;HDAC3;PPARA;NCOA1;NCOR2
Branched-chain amino acid catabolism R-HSA-70895	0.00159735102379121	17.1665093728367	3/10	0.0883202003571223	DLD;IVD;AUH
Synthesis of bile acids and bile salts R-HSA-192105	0.00159735102379121	17.1665093728367	3/10	0.0883202003571223	NCOA2;RXRA;NCOA1
Transcriptional activation of mitochondrial biogenesis R-HSA-2151201	0.00157476704128138	6.78498193447679	5/35	0.0883202003571223	NCOA2;RXRA;HDAC3;PPARA;NCOA1
Acyl chain remodeling of DAG and TAG R-HSA-1482883	0.00182296280172697	79.1393970280011	2/3	0.0895952458478403	DGAT2;DGAT1
Beta oxidation of hexanoyl-CoA to butanoyl-CoA R-HSA-77350	0.00182296280172697	79.1393970280011	2/3	0.0895952458478403	HADH;ACADS
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA R-HSA-77310	0.00182296280172697	79.1393970280011	2/3	0.0895952458478403	HADH;ACADL
Eicosanoids R-HSA-211979	0.00182296280172697	79.1393970280011	2/3	0.0895952458478403	CYP4F11;CYP4F3
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	0.00182296280172697	79.1393970280011	2/3	0.0895952458478403	L2HGDH;ADHFE1
RHOB GTPase cycle R-HSA-9013026	0.00179298459193896	6.5648390869384	5/36	0.0895952458478403	JUP;ARHGEF12;ARHGAP32;DIAPH1;ANLN
SUMOylation of intracellular receptors R-HSA-4090294	0.00189673263082021	8.97753246882599	4/22	0.0915259709490334	RXRA;PPARA;PPARG;NR1I2
Formation of the cornified envelope R-HSA-6809371	0.00215670459134221	15.014260503949	3/11	0.100419192726706	JUP;DSG1;PCSK6
Keratinization R-HSA-6805567	0.00215670459134221	15.014260503949	3/11	0.100419192726706	JUP;DSG1;PCSK6
NR1H2 and NR1H3-mediated signaling R-HSA-9024446	0.0022524561072351	8.50370913965315	4/23	0.103069284631068	RXRA;HDAC3;NCOA1;NCOR2
Drug ADME R-HSA-9748784	0.00229482150339046	6.16428673549394	5/38	0.103228072372852	XDH;GLYAT;ACSM2B;ACSM2A;CYP2C19
Glycogen metabolism R-HSA-8982491	0.00282374647280473	13.3491264481175	3/12	0.124903718980396	PGM1;PHKA2;PHKG2
Transport of inorganic cations/anions and amino acids/oligopeptides R-HSA-425393	0.0028919701169333	5.80947051205187	5/40	0.125824404759688	SLC16A10;SLC7A2;SLC20A2;SLC9A8;SLC24A2
Bile acid and bile salt metabolism R-HSA-194068	0.00360474134235044	12.0182472802552	3/13	0.15185688131108	NCOA2;RXRA;NCOA1
IRS activation R-HSA-74713	0.00358650549402649	39.586066584849	2/4	0.15185688131108	IRS1;INSR
Transport of small molecules R-HSA-382551	0.00370266759277816	2.3442663649735	16/309	0.153544996738019	ABCD3;ADCY1;RAF1;LPL;SLC16A10;SLC7A2;PCSK6;SLC20A2;RSC1A1;AKAP1;SLC6A1;LIPG;LCAT;SLC13A5;SLC9A8;SLC24A2
Mitochondrial biogenesis R-HSA-1592230	0.00524613032807512	4.15482061075804	6/65	0.214203536780175	PRKAG2;NCOA2;RXRA;HDAC3;PPARA;NCOA1
Beta oxidation of butanoyl-CoA to acetyl-CoA R-HSA-77352	0.00588027504859825	26.4286537390767	2/5	0.219806337732109	HADH;ACADS
CDH11 homotypic and heterotypic interactions R-HSA-9833576	0.00588027504859825	26.4286537390767	2/5	0.219806337732109	JUP;CDH8
Fatty acids R-HSA-211935	0.00588027504859825	26.4286537390767	2/5	0.219806337732109	CYP4F11;CYP4F3
Miscellaneous substrates R-HSA-211958	0.00588027504859825	26.4286537390767	2/5	0.219806337732109	CYP4F11;CYP4F3
Phase II - Conjugation of compounds R-HSA-156580	0.00587405275294062	4.83384116979337	5/47	0.219806337732109	GLYAT;ACSM2B;ACSM2A;OPLAH;MAT1A
Transport of bile salts and organic acids, metal ions and amine compounds R-HSA-425366	0.00553039350952015	10.012518573928	3/15	0.219806337732109	RSC1A1;SLC6A1;SLC13A5
Phase 0 - rapid depolarisation R-HSA-5576892	0.00668442838123709	9.23892716301747	3/16	0.246395457275045	SCN11A;SCN3A;SCN8A
CDC42 GTPase cycle R-HSA-9013148	0.00753436720918571	3.82568552925704	6/70	0.273920692783272	JUP;ARFGAP2;NGEF;ARHGEF12;ARHGAP32;MAP3K11
GABA synthesis, release, reuptake and degradation R-HSA-888590	0.00867720870947123	19.8319142987629	2/6	0.299081972921255	ABAT;SLC6A1
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	0.00867720870947123	19.8319142987629	2/6	0.299081972921255	HDAC3;NCOR2
Regulation of CDH11 function R-HSA-9762292	0.00867720870947123	19.8319142987629	2/6	0.299081972921255	JUP;CDH8
Triglyceride biosynthesis R-HSA-75109	0.00867720870947123	19.8319142987629	2/6	0.299081972921255	DGAT2;DGAT1
Metabolism of steroids R-HSA-8957322	0.00902238130561255	4.3135175877906	5/52	0.306992307501227	NCOA2;RXRA;PPARA;ACACB;NCOA1
HDL remodeling R-HSA-8964058	0.0119512419012034	15.8719874861751	2/7	0.401501215263213	LIPG;LCAT
RHO GTPase cycle R-HSA-9012999	0.0142200593389696	2.31110329544147	11/209	0.471750468570316	ABCD3;JUP;DSG1;ARFGAP2;RHOC;NGEF;ARHGEF12;ARHGAP32;MAP3K11;DIAPH1;ANLN
Arachidonic acid metabolism R-HSA-2142753	0.0145051169632287	6.66707479722436	3/21	0.475266424943321	CYP4F11;CYP2C19;CYP4F3
Signal attenuation R-HSA-74749	0.0156772760422028	13.2246772373402	2/8	0.507408422146417	IRS1;INSR
Assembly of active LPL and LIPC lipase complexes R-HSA-8963889	0.0198311473187467	11.3364380754424	2/9	0.612091303477663	LPL;PCSK6
Metabolism of folate and pterines R-HSA-196757	0.0198311473187467	11.3364380754424	2/9	0.612091303477663	FPGS;MTHFD1
Metabolism of vitamins and cofactors R-HSA-196854	0.0196819536516964	3.48671389832132	5/63	0.612091303477663	ACACB;LPL;FPGS;MTHFD1;ENPP1
Plasma lipoprotein assembly, remodeling, and clearance R-HSA-174824	0.0198341567818685	4.23471617125175	4/42	0.612091303477663	LPL;PCSK6;LIPG;LCAT
Amino acid transport across the plasma membrane R-HSA-352230	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	SLC16A10;SLC7A2
Beta oxidation of myristoyl-CoA to lauroyl-CoA R-HSA-77285	0.0249752720079129	Inf	1/1	0.631279732466675	ACADL
Conjugation of phenylacetate with glutamine R-HSA-177162	0.0249752720079129	Inf	1/1	0.631279732466675	ACSM2B
Defective MAT1A causes MATD R-HSA-5579024	0.0249752720079129	Inf	1/1	0.631279732466675	MAT1A
Defective OPLAH causes OPLAHD R-HSA-5578998	0.0249752720079129	Inf	1/1	0.631279732466675	OPLAH
Defective PGM1 causes PGM1-CDG R-HSA-5609974	0.0249752720079129	Inf	1/1	0.631279732466675	PGM1
Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1) R-HSA-5619111	0.0249752720079129	Inf	1/1	0.631279732466675	SLC20A2
Degradation of GABA R-HSA-916853	0.0249752720079129	Inf	1/1	0.631279732466675	ABAT
Disorders of Developmental Biology R-HSA-9675151	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	HDAC3;NCOR2
Disorders of Nervous System Development R-HSA-9697154	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	HDAC3;NCOR2
Galactose catabolism R-HSA-70370	0.0249752720079129	Inf	1/1	0.631279732466675	PGM1
Ketone body metabolism R-HSA-74182	0.0249752720079129	Inf	1/1	0.631279732466675	ACSS3
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	HDAC3;NCOR2
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	0.0249752720079129	Inf	1/1	0.631279732466675	HGSNAT
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	OPLAH;MAT1A
Metabolism of water-soluble vitamins and cofactors R-HSA-196849	0.0231642165591446	4.02100744986317	4/44	0.631279732466675	ACACB;FPGS;MTHFD1;ENPP1
Pervasive developmental disorders R-HSA-9005895	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	HDAC3;NCOR2
Synthesis of Ketone Bodies R-HSA-77111	0.0249752720079129	Inf	1/1	0.631279732466675	ACSS3
Synthesis of Leukotrienes (LT) and Eoxins (EX) R-HSA-2142691	0.0243895963924855	9.91757670417319	2/10	0.631279732466675	CYP4F11;CYP4F3
IGF1R signaling cascade R-HSA-2428924	0.0286451958033256	4.99394491143693	3/27	0.703929163537279	IRS1;PDE3B;IGF2
IRS-related events triggered by IGF1R R-HSA-2428928	0.0286451958033256	4.99394491143693	3/27	0.703929163537279	IRS1;PDE3B;IGF2
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	0.0286451958033256	4.99394491143693	3/27	0.703929163537279	IRS1;PDE3B;IGF2
Integration of energy metabolism R-HSA-163685	0.0307941210018445	3.65157226617303	4/48	0.749794469164177	ADCY1;PRKAG2;ACACB;PFKFB1
Citric acid cycle (TCA cycle) R-HSA-71403	0.0346315375233933	7.934740202849	2/12	0.799235657279007	DLD;DLST
Insulin receptor signalling cascade R-HSA-74751	0.0345293792363251	4.60757801967247	3/29	0.799235657279007	IRS1;PDE3B;INSR
Regulation of CDH11 Expression and Function R-HSA-9759475	0.0346315375233933	7.934740202849	2/12	0.799235657279007	JUP;CDH8
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	0.0346315375233933	7.934740202849	2/12	0.799235657279007	JUP;CDH8
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	0.0346315375233933	7.934740202849	2/12	0.799235657279007	JUP;CDH8
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.0341977553844635	2.43432614694638	7/124	0.799235657279007	NCOA2;RXRA;PPARA;NCOA1;PPARG;NCOR2;NR1I2
SUMOylation R-HSA-2990846	0.0368489200943895	2.39220615135064	7/126	0.843077878711291	NCOA2;RXRA;PPARA;NCOA1;PPARG;NCOR2;NR1I2
Cardiac conduction R-HSA-5576891	0.0373833929425018	3.41639553579575	4/51	0.847995939054699	STIM1;SCN11A;SCN3A;SCN8A
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	0.0402727731926738	7.21072109357014	2/13	0.905796102147087	RHOC;ARHGEF12
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA R-HSA-77346	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	HADH
Beta oxidation of octanoyl-CoA to hexanoyl-CoA R-HSA-77348	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	HADH
Choline catabolism R-HSA-6798163	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	SARDH
Expression and Processing of Neurotrophins R-HSA-9036866	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	PCSK6
Intestinal absorption R-HSA-8963676	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	RSC1A1
Intestinal hexose absorption R-HSA-8981373	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	RSC1A1
Lipid particle organization R-HSA-8964572	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	FITM2
NGF processing R-HSA-167060	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	PCSK6
PDE3B signalling R-HSA-165160	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	PDE3B
PDH complex synthesizes acetyl-CoA from PYR R-HSA-9861559	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	DLD
PKB-mediated events R-HSA-109703	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	PDE3B
Regulation of MITF-M dependent genes involved in invasion R-HSA-9854909	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	DIAPH1
Reuptake of GABA R-HSA-888593	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	SLC6A1
Serine biosynthesis R-HSA-977347	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	PSAT1
Sodium-coupled phosphate cotransporters R-HSA-427652	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	SLC20A2
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	SLC13A5
Sulfur amino acid metabolism R-HSA-1614635	0.0462340194192293	6.609839075741	2/14	0.955688021768333	MAT1A;BHMT2
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET) R-HSA-2142670	0.0493328029322764	39.2054643460687	1/2	0.955688021768333	CYP2C19
Transcriptional Regulation by MECP2 R-HSA-8986944	0.0480174302442799	3.99019659876037	3/33	0.955688021768333	HDAC3;PPARG;NCOR2
Metabolism of carbohydrates R-HSA-71387	0.0498213072578852	2.40168994682264	6/107	0.958157604800198	PGM1;GCKR;HGSNAT;PFKFB1;PHKA2;PHKG2
Neurotransmitter release cycle R-HSA-112310	0.0524961157130307	6.10044088846901	2/15	0.995176365017025	ABAT;SLC6A1
Signaling by Retinoic Acid R-HSA-5362517	0.0524961157130307	6.10044088846901	2/15	0.995176365017025	RXRA;DLD
2-LTR circle formation R-HSA-164843	1	0	0/5	1	
5-Phosphoribose 1-diphosphate biosynthesis R-HSA-73843	1	0	0/0	1	
A tetrasaccharide linker sequence is required for GAG synthesis R-HSA-1971475	1	0	0/10	1	
ABC transporter disorders R-HSA-5619084	1	0	0/63	1	
ABC transporters in lipid homeostasis R-HSA-1369062	0.223695119783179	4.36757118814986	1/10	1	ABCD3
ABC-family proteins mediated transport R-HSA-382556	0.86002508565376	0.508874794156237	1/77	1	ABCD3
ABO blood group biosynthesis R-HSA-9033807	1	0	0/2	1	
ADORA2B mediated anti-inflammatory cytokines production R-HSA-9660821	0.412850671275081	1.96105050014522	1/21	1	ADCY1
ADP signalling through P2Y purinoceptor 1 R-HSA-418592	1	0	0/14	1	
ADP signalling through P2Y purinoceptor 12 R-HSA-392170	1	0	0/11	1	
AKT phosphorylates targets in the cytosol R-HSA-198323	1	0	0/12	1	
AKT phosphorylates targets in the nucleus R-HSA-198693	1	0	0/10	1	
AKT-mediated inactivation of FOXO1A R-HSA-211163	1	0	0/4	1	
ALK mutants bind TKIs R-HSA-9700645	1	0	0/3	1	
ALKBH2 mediated reversal of alkylation damage R-HSA-112122	1	0	0/0	1	
ALKBH3 mediated reversal of alkylation damage R-HSA-112126	1	0	0/0	1	
AMPK inhibits chREBP transcriptional activation activity R-HSA-163680	0.140882668991615	7.8655653925894	1/6	1	PRKAG2
APC truncation mutants are not K63 polyubiquitinated R-HSA-5467333	1	0	0/1	1	
APC truncation mutants have impaired AXIN binding R-HSA-5467337	1	0	0/10	1	
APC-Cdc20 mediated degradation of Nek2A R-HSA-179409	1	0	0/22	1	
APC/C-mediated degradation of cell cycle proteins R-HSA-174143	1	0	0/80	1	
APC/C:Cdc20 mediated degradation of Cyclin B R-HSA-174048	1	0	0/23	1	
APC/C:Cdc20 mediated degradation of Securin R-HSA-174154	1	0	0/66	1	
APC/C:Cdc20 mediated degradation of mitotic proteins R-HSA-176409	1	0	0/71	1	
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 R-HSA-174178	1	0	0/71	1	
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint R-HSA-179419	1	0	0/69	1	
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway R-HSA-5649702	1	0	0/2	1	
APOBEC3G mediated resistance to HIV-1 infection R-HSA-180689	1	0	0/5	1	
ARL13B-mediated ciliary trafficking of INPP5E R-HSA-5624958	1	0	0/0	1	
ARMS-mediated activation R-HSA-170984	1	0	0/4	1	
ASP-3026-resistant ALK mutants R-HSA-9717264	1	0	0/0	1	
ATF4 activates genes in response to endoplasmic reticulum  stress R-HSA-380994	1	0	0/24	1	
ATF6 (ATF6-alpha) activates chaperone genes R-HSA-381183	1	0	0/9	1	
ATF6 (ATF6-alpha) activates chaperones R-HSA-381033	1	0	0/11	1	
ATF6B (ATF6-beta) activates chaperones R-HSA-8874177	1	0	0/4	1	
ATP sensitive Potassium channels R-HSA-1296025	1	0	0/1	1	
AUF1 (hnRNP D0) binds and destabilizes mRNA R-HSA-450408	1	0	0/53	1	
AURKA Activation by TPX2 R-HSA-8854518	1	0	0/37	1	
AXIN missense mutants destabilize the destruction complex R-HSA-5467340	1	0	0/10	1	
Abacavir ADME R-HSA-2161522	1	0	0/3	1	
Abacavir metabolism R-HSA-2161541	1	0	0/1	1	
Abacavir transmembrane transport R-HSA-2161517	1	0	0/2	1	
Abasic sugar-phosphate removal via the single-nucleotide replacement pathway R-HSA-73930	1	0	0/1	1	
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects R-HSA-9659787	1	0	0/17	1	
Aberrant regulation of mitotic cell cycle due to RB1 defects R-HSA-9687139	1	0	0/35	1	
Aberrant regulation of mitotic exit in cancer due to RB1 defects R-HSA-9687136	1	0	0/19	1	
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate R-HSA-2978092	1	0	0/0	1	
Abortive elongation of HIV-1 transcript in the absence of Tat R-HSA-167242	1	0	0/19	1	
Acetylation R-HSA-156582	1	0	0/2	1	
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642	1	0	0/5	1	
Acetylcholine binding and downstream events R-HSA-181431	1	0	0/5	1	
Acetylcholine inhibits contraction of outer hair cells R-HSA-9667769	1	0	0/1	1	
Acetylcholine regulates insulin secretion R-HSA-399997	1	0	0/4	1	
Acrosome Reaction and Sperm:Oocyte Membrane Binding R-HSA-1300645	1	0	0/1	1	
Activated NOTCH1 Transmits Signal to the Nucleus R-HSA-2122948	1	0	0/15	1	
Activated NTRK2 signals through CDK5 R-HSA-9032845	1	0	0/5	1	
Activated NTRK2 signals through FRS2 and FRS3 R-HSA-9028731	1	0	0/7	1	
Activated NTRK2 signals through FYN R-HSA-9032500	1	0	0/4	1	
Activated NTRK2 signals through PI3K R-HSA-9028335	1	0	0/5	1	
Activated NTRK2 signals through PLCG1 R-HSA-9026527	1	0	0/2	1	
Activated NTRK2 signals through RAS R-HSA-9026519	1	0	0/6	1	
Activated NTRK3 signals through PI3K R-HSA-9603381	0.0962547954987257	13.1026716835165	1/4	1	IRS1
Activated NTRK3 signals through PLCG1 R-HSA-9034793	1	0	0/1	1	
Activated NTRK3 signals through RAS R-HSA-9034864	1	0	0/5	1	
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3 R-HSA-5625886	0.783219667849323	0.658359009809232	1/60	1	NCOA2
Activated point mutants of FGFR2 R-HSA-2033519	1	0	0/4	1	
Activation and oligomerization of BAK protein R-HSA-111452	1	0	0/1	1	
Activation of AKT2 R-HSA-165158	1	0	0/3	1	
Activation of AMPA receptors R-HSA-399710	1	0	0/0	1	
Activation of AMPK downstream of NMDARs R-HSA-9619483	0.482978585767903	1.56696014200783	1/26	1	PRKAG2
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins R-HSA-176814	1	0	0/72	1	
Activation of ATR in response to replication stress R-HSA-176187	1	0	0/12	1	
Activation of BAD and translocation to mitochondria  R-HSA-111447	1	0	0/14	1	
Activation of BH3-only proteins R-HSA-114452	1	0	0/25	1	
Activation of BIM and translocation to mitochondria  R-HSA-111446	1	0	0/3	1	
