p.value	odds_ratio	overlap	adj_p.value	genes
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	0.000174152621050185	8.84123495926903	6/28	0.0330143611619422	CACNA1D;CACNB2;RDX;USH1C;MYO15A;PJVK
Transport of inorganic cations/anions and amino acids/oligopeptides R-HSA-425393	0.000190944745595784	6.91626679053701	7/40	0.0337844903207474	SLC24A1;SLC6A20;SLC8A1;SLC12A6;SLC9A4;SLC24A2;SLC24A3
PI3K events in ERBB2 signaling R-HSA-1963642	0.000250245066895922	18.2697886091691	4/11	0.0390676710318692	GAB1;EGFR;EREG;ERBB3
Unblocking of NMDA receptors, glutamate binding and activation R-HSA-438066	0.000250245066895922	18.2697886091691	4/11	0.0390676710318692	DLG1;CAMK2D;GRIN1;ACTN2
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	0.000288644665757631	10.7326573818487	5/20	0.0425590523844863	GSN;RDX;USH1C;MYO15A;PJVK
Negative regulation of NMDA receptor-mediated neuronal transmission R-HSA-9617324	0.000366353012364702	15.9820289452394	4/12	0.051173731306101	DLG1;CAMK2D;GRIN1;ACTN2
Cargo recognition for clathrin-mediated endocytosis R-HSA-8856825	0.000414687116899788	5.13554813178806	8/59	0.0550289804126019	SYT1;EGFR;ITSN1;HGS;EREG;TACR1;STON1;EPS15L1
Transport of small molecules R-HSA-382551	0.000462191764878884	2.51992245135378	21/309	0.0584122354280266	ERLIN2;ADCY1;CAMK2D;SLC24A1;SLC6A20;ATP1A2;RYR1;TRDN;SLC8A1;SLC12A6;SLC5A1;SLC6A13;UNC80;TRPM7;TRPV1;TRPM3;SLC13A5;SLC13A4;SLC9A4;SLC24A2;SLC24A3
Long-term potentiation R-HSA-9620244	0.000516479357200328	14.2080509558173	4/13	0.0623061915458941	DLG1;CAMK2D;GRIN1;ACTN2
Phase 2 - plateau phase R-HSA-5576893	0.000551537348304541	31.7036202964558	3/6	0.0636426140174022	AKAP9;CACNB2;CACNG8
Smooth Muscle Contraction R-HSA-445355	0.000581097085456451	8.93947986593119	5/23	0.0642596527000592	MYL9;PDE5A;LMOD1;TPM2;ACTA2
EGFR downregulation R-HSA-182971	0.000715877168728537	8.46773061557363	5/24	0.0730745386848284	ARHGEF7;EGFR;HGS;EREG;EPS15L1
Ras activation upon Ca2+ influx through NMDA receptor R-HSA-442982	0.000705736873089983	12.7861333591772	4/14	0.0730745386848284	DLG1;CAMK2D;GRIN1;ACTN2
Clathrin-mediated endocytosis R-HSA-8856828	0.000891237981423096	4.04898886845855	9/82	0.0819813450863981	SYT1;EGFR;ITSN1;HGS;EREG;TACR1;STON1;EPS15L1;SYNJ2
G alpha (12/13) signalling events R-HSA-416482	0.000988471380092215	6.06546616911366	6/38	0.0819813450863981	ARHGEF7;RHOB;ITSN1;ARHGEF12;ARHGEF17;ARHGEF10L
GPCR downstream signalling R-HSA-388396	0.000848462261763725	2.73181673699231	16/214	0.0819813450863981	ADCY1;GNAQ;CAMK2D;ARHGEF7;ADORA2A;ITGB1;RHOB;EGFR;ITSN1;ARHGEF12;TACR1;ARHGEF17;ARHGEF10L;EDNRA;PDE3A;PDE8A
Signaling by EGFR R-HSA-177929	0.000988471380092215	6.06546616911366	6/38	0.0819813450863981	GAB1;ARHGEF7;EGFR;HGS;EREG;EPS15L1
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	0.000963309115436359	Inf	2/2	0.0819813450863981	SLC13A5;SLC13A4
Transport of bile salts and organic acids, metal ions and amine compounds R-HSA-425366	0.000939318132042269	11.6202055842533	4/15	0.0819813450863981	SLC6A20;SLC6A13;SLC13A5;SLC13A4
Signaling by GPCR R-HSA-372790	0.00112179370952728	2.57108640843894	17/241	0.0902194092450122	ADCY1;GNAQ;CAMK2D;ARHGEF7;SMO;ADORA2A;ITGB1;RHOB;EGFR;ITSN1;ARHGEF12;TACR1;ARHGEF17;ARHGEF10L;EDNRA;PDE3A;PDE8A
Ion homeostasis R-HSA-5578775	0.00126148096176161	7.30710863886401	5/27	0.0984697197798621	CAMK2D;ATP1A2;RYR1;TRDN;SLC8A1
ERBB2 Activates PTK6 Signaling R-HSA-8847993	0.00147493218205121	19.0350375213244	3/8	0.101931067947706	EGFR;EREG;ERBB3
Formation of the ureteric bud R-HSA-9830674	0.00147493218205121	19.0350375213244	3/8	0.101931067947706	ITGB1;NPNT;ITGA8
Ion channel transport R-HSA-983712	0.0014548992088619	4.14568554045692	8/71	0.101931067947706	CAMK2D;ATP1A2;RYR1;TRDN;UNC80;TRPM7;TRPV1;TRPM3
NRAGE signals death through JNK R-HSA-193648	0.00149785668800322	6.98870349976528	5/28	0.101931067947706	ARHGEF7;ITSN1;ARHGEF12;ARHGEF17;ARHGEF10L
TRP channels R-HSA-3295583	0.00147493218205121	19.0350375213244	3/8	0.101931067947706	TRPM7;TRPV1;TRPM3
Stimuli-sensing channels R-HSA-2672351	0.00169636127435161	5.3865655675682	6/42	0.112553570553229	RYR1;TRDN;UNC80;TRPM7;TRPV1;TRPM3
Signaling by ERBB2 KD Mutants R-HSA-9664565	0.00195827317778588	9.12849132793622	4/18	0.123744214615327	GAB1;EGFR;EREG;ERBB3
Signaling by ERBB2 in Cancer R-HSA-1227990	0.00195827317778588	9.12849132793622	4/18	0.123744214615327	GAB1;EGFR;EREG;ERBB3
Activation of NMDA receptors and postsynaptic events R-HSA-442755	0.00213807074884391	4.36999607952563	7/59	0.130422445108767	ADCY1;DLG1;CAMK2D;GRIN1;GRIN3A;ACTN2;ARHGEF7
ERBB2 Regulates Cell Motility R-HSA-6785631	0.00216224098899237	15.8607103798325	3/9	0.130422445108767	EGFR;EREG;ERBB3
Assembly and cell surface presentation of NMDA receptors R-HSA-9609736	0.00240296001003334	6.17894290072382	5/31	0.141721241480633	DLG1;CAMK2D;GRIN1;GRIN3A;ACTN2
Activation of TRKA receptors R-HSA-187015	0.00283082277910764	62.7743360128257	2/3	0.159851141611738	NTRK2;ADORA2A
NGF-independant TRKA activation R-HSA-187024	0.00283082277910764	62.7743360128257	2/3	0.159851141611738	NTRK2;ADORA2A
Protein-protein interactions at synapses R-HSA-6794362	0.00295444382792753	7.98568698927304	4/20	0.16335612331916	SYT1;PPFIA1;DLG1;GRIN1
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling R-HSA-442742	0.0035626737618994	7.51535273932479	4/21	0.192966044164919	DLG1;CAMK2D;GRIN1;ACTN2
RHOB GTPase cycle R-HSA-9013026	0.00470832589727792	5.17635575501638	5/36	0.249917938627512	RHOB;ARHGEF12;BCR;ARHGEF17;ARHGEF10L
RHO GTPase cycle R-HSA-9012999	0.00500575641027477	2.38568149664607	14/209	0.26049563750724	CCP110;ARHGEF7;ITGB1;RHOB;ITSN1;SRGAP3;ARHGEF12;HGS;BCR;ARHGEF17;ARHGEF10L;CPSF7;PDE5A;DIAPH2
Activation of Ca-permeable Kainate Receptor R-HSA-451308	0.00554613496195857	31.4577162392921	2/4	0.262847181947108	NCALD;DLG1
Ionotropic activity of kainate receptors R-HSA-451306	0.00554613496195857	31.4577162392921	2/4	0.262847181947108	NCALD;DLG1
Na+/Cl- dependent neurotransmitter transporters R-HSA-442660	0.00554613496195857	31.4577162392921	2/4	0.262847181947108	SLC6A20;SLC6A13
SLC transporter disorders R-HSA-5619102	0.0053105811863097	5.01422449696103	5/37	0.262847181947108	SLC24A1;SLC6A20;NUP54;SLC12A6;SLC5A1
Synaptic adhesion-like molecules R-HSA-8849932	0.00554613496195857	31.4577162392921	2/4	0.262847181947108	DLG1;GRIN1
RHO GTPases Activate Formins R-HSA-5663220	0.00612185508016156	3.54019049223069	7/71	0.285042164609628	ITGB1;SPC25;CENPC;AHCTF1;RHOB;SRF;DIAPH2
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	0.0067188943698117	9.51602836259367	3/13	0.307447338922073	RHOB;MYL9;ARHGEF12
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	SYT1;PPFIA1
Activated NTRK2 signals through PI3K R-HSA-9028335	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	NTRK2;GAB1
Axon guidance R-HSA-422475	0.00899850244411146	1.96931091280692	19/343	0.343330142051554	NCBP1;GAB1;DLG1;GRIN1;ARHGEF7;ROBO1;ITGB1;CACNA1D;CACNB2;RHOB;EGFR;ITSN1;RDX;SRGAP3;SCN3B;USP33;SCN9A;MYL9;ARHGEF12
Cell death signalling via NRAGE, NRIF and NADE R-HSA-204998	0.00826876885018999	4.4523417624935	5/41	0.343330142051554	ARHGEF7;ITSN1;ARHGEF12;ARHGEF17;ARHGEF10L
Dopamine Neurotransmitter Release Cycle R-HSA-212676	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	SYT1;PPFIA1
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	0.00835884641437218	8.65019856751759	3/14	0.343330142051554	DLG1;CAMK2D;CACNG8
Inactivation of CDC42 and RAC1 R-HSA-428543	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	ROBO1;SRGAP3
Post NMDA receptor activation events R-HSA-438064	0.00802278961347945	3.78908125640989	6/57	0.343330142051554	ADCY1;DLG1;CAMK2D;GRIN1;ACTN2;ARHGEF7
Serotonin Neurotransmitter Release Cycle R-HSA-181429	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	SYT1;PPFIA1
Signaling by FGFR1 in disease R-HSA-5655302	0.00789141105380441	5.7993861899688	4/26	0.343330142051554	ERLIN2;GAB1;FGF5;BCR
Trafficking of AMPA receptors R-HSA-399719	0.00835884641437218	8.65019856751759	3/14	0.343330142051554	DLG1;CAMK2D;CACNG8
cGMP effects R-HSA-418457	0.00905542951906887	20.9852077182154	2/5	0.343330142051554	PRKG1;PDE5A
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	0.00947112229721997	3.64375329087016	6/59	0.354033219391856	GAB1;FGF5;EGFR;EREG;ERBB3;PIP5K1A
Constitutive Signaling by Aberrant PI3K in Cancer R-HSA-2219530	0.0101089058888719	4.2162483100139	5/43	0.355091642374846	GAB1;FGF5;EGFR;EREG;ERBB3
GAB1 signalosome R-HSA-180292	0.0102137284849547	7.92903173040628	3/15	0.355091642374846	GAB1;EGFR;EREG
Neurotransmitter release cycle R-HSA-112310	0.0102137284849547	7.92903173040628	3/15	0.355091642374846	SYT1;PPFIA1;SLC6A13
Regulation of insulin secretion R-HSA-422356	0.0103022066551858	5.3146994971688	4/28	0.355091642374846	GNAQ;CACNA1D;CACNB2;SYT5
SHC1 events in ERBB2 signaling R-HSA-1250196	0.0102137284849547	7.92903173040628	3/15	0.355091642374846	EGFR;EREG;ERBB3
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	0.0102137284849547	7.92903173040628	3/15	0.355091642374846	EGFR;EREG;ERBB3
Signaling by Rho GTPases R-HSA-194315	0.0107444553676206	1.89927735278173	20/374	0.36558698135468	MAPK14;CCP110;ARHGEF7;ITGB1;SPC25;CENPC;AHCTF1;RHOB;ITSN1;SRGAP3;MYL9;ARHGEF12;HGS;BCR;SRF;ARHGEF17;ARHGEF10L;CPSF7;PDE5A;DIAPH2
Signaling by FGFR in disease R-HSA-1226099	0.0111267752522626	4.10718661779514	5/44	0.37380331037348	ERLIN2;NCBP1;GAB1;FGF5;BCR
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	0.0116895952239214	1.94622160188126	18/327	0.383014638571449	MAPK14;NCBP1;NTRK2;GAB1;FGF5;ARHGEF7;ADORA2A;ITGB1;EGFR;HGS;SRF;MEF2C;EREG;EPS15L1;ERBB3;MEF2A;LAMA5;AXL
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 R-HSA-9716542	0.0116857934319426	1.88175574397235	20/377	0.383014638571449	MAPK14;CCP110;ARHGEF7;ITGB1;SPC25;CENPC;AHCTF1;RHOB;ITSN1;SRGAP3;MYL9;ARHGEF12;HGS;BCR;SRF;ARHGEF17;ARHGEF10L;CPSF7;PDE5A;DIAPH2
ERK/MAPK targets R-HSA-198753	0.0122886380925196	7.31575366458492	3/16	0.392940307199362	MAPK14;MEF2C;MEF2A
Sema4D in semaphorin signaling R-HSA-400685	0.0122886380925196	7.31575366458492	3/16	0.392940307199362	RHOB;MYL9;ARHGEF12
Developmental Biology R-HSA-1266738	0.0125911364939446	1.65901090536939	32/699	0.397819955415821	MAPK14;FOXO4;NCBP1;GAB1;DLG1;GRIN1;ARHGEF7;ROBO1;BOC;ITGB1;CACNA1D;CACNB2;RHOB;EGFR;ITSN1;RDX;SRGAP3;SCN3B;USP33;SCN9A;MYL9;ARHGEF12;CACNG8;NKX2-5;MYOCD;SRF;MEF2C;MEF2A;NPNT;SPAG9;ITGA8;ATP6AP2
G alpha (s) signalling events R-HSA-418555	0.0133682205979454	3.90508925739483	5/46	0.403173380306217	ADCY1;ADORA2A;ITGB1;PDE3A;PDE8A
GABA synthesis, release, reuptake and degradation R-HSA-888590	0.013307375604451	15.741290839529	2/6	0.403173380306217	SYT1;SLC6A13
Nervous system development R-HSA-9675108	0.0131460338974479	1.88658652762894	19/356	0.403173380306217	NCBP1;GAB1;DLG1;GRIN1;ARHGEF7;ROBO1;ITGB1;CACNA1D;CACNB2;RHOB;EGFR;ITSN1;RDX;SRGAP3;SCN3B;USP33;SCN9A;MYL9;ARHGEF12
Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	0.013307375604451	15.741290839529	2/6	0.403173380306217	SYT1;PPFIA1
Negative regulation of the PI3K/AKT network R-HSA-199418	0.0138943844123141	3.32582651963491	6/64	0.414333665508782	GAB1;FGF5;EGFR;EREG;ERBB3;PIP5K1A
Molecules associated with elastic fibres R-HSA-2129379	0.0145875519859913	6.79321183422407	3/17	0.430170699675788	ITGB1;ITGA8;FBLN1
Integration of energy metabolism R-HSA-163685	0.0158966133383903	3.72191380993608	5/48	0.463622107693273	ADCY1;GNAQ;CACNA1D;CACNB2;SYT5
Activation of SMO R-HSA-5635838	0.0182530270095582	12.5961388418837	2/7	0.504620142535078	SMO;BOC
Metabolism of Angiotensinogen to Angiotensins R-HSA-2022377	0.0182530270095582	12.5961388418837	2/7	0.504620142535078	ATP6AP2;REN
Nitric oxide stimulates guanylate cyclase R-HSA-392154	0.0182530270095582	12.5961388418837	2/7	0.504620142535078	PRKG1;PDE5A
PI-3K cascade:FGFR1 R-HSA-5654689	0.0182530270095582	12.5961388418837	2/7	0.504620142535078	GAB1;FGF5
PI-3K cascade:FGFR3 R-HSA-5654710	0.0182530270095582	12.5961388418837	2/7	0.504620142535078	GAB1;FGF5
PI3K/AKT Signaling in Cancer R-HSA-2219528	0.0195933628168278	3.05807229895612	6/69	0.530865093013533	FOXO4;GAB1;FGF5;EGFR;EREG;ERBB3
Signal Transduction R-HSA-162582	0.0196024035852774	1.49269314551312	52/1306	0.530865093013533	ADCY1;GNAQ;MAPK14;FOXO4;CCP110;NCBP1;NTRK2;GAB1;FGF5;DLG1;CAMK2D;GRIN1;ACTN2;ARHGEF7;SMO;BOC;ADORA2A;ITGB1;PRKG1;SPC25;CENPC;AHCTF1;RHOB;EGFR;ITSN1;SRGAP3;MYL9;ARHGEF12;HGS;BCR;SRF;MEF2C;EREG;TACR1;EPS15L1;ARHGEF17;ARHGEF10L;EDNRA;ERBB3;MEF2A;SH2B1;LAMA5;ITGA8;PDE3A;PDE8A;CPSF7;PDE5A;PIP5K1A;EEF2K;ACTA2;DIAPH2;AXL
Downregulation of ERBB2 signaling R-HSA-8863795	0.0198681809511583	5.94222392750039	3/19	0.532627800448224	EGFR;EREG;ERBB3
L1CAM interactions R-HSA-373760	0.0208994531430633	3.00954119387083	6/70	0.5546714864169	DLG1;ITGB1;EGFR;RDX;SCN3B;SCN9A
FGFR1 mutant receptor activation R-HSA-1839124	0.022852958090552	5.59102143772084	3/20	0.600512383884406	ERLIN2;FGF5;BCR
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	0.0238457252853939	10.4960721585184	2/8	0.608524566417648	EGFR;EREG
Processing of Intronless Pre-mRNAs R-HSA-77595	0.0238457252853939	10.4960721585184	2/8	0.608524566417648	NCBP1;CPSF7
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	0.0238457252853939	10.4960721585184	2/8	0.608524566417648	EGFR;EREG
Kidney development R-HSA-9830369	0.0260680054786608	5.27963790121167	3/21	0.655732964237982	ITGB1;NPNT;ITGA8
Signaling by NTRKs R-HSA-166520	0.026189786815835	2.5893203494403	7/94	0.655732964237982	MAPK14;NTRK2;GAB1;ADORA2A;SRF;MEF2C;MEF2A
BDNF activates NTRK2 (TRKB) signaling R-HSA-9024909	0.0311572700296739	Inf	1/1	0.661531157270036	NTRK2
Defective SLC12A6 causes agenesis of the corpus callosum, with peripheral neuropathy (ACCPN) R-HSA-5619039	0.0311572700296739	Inf	1/1	0.661531157270036	SLC12A6
Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D) R-HSA-5619077	0.0311572700296739	Inf	1/1	0.661531157270036	SLC24A1
Defective SLC5A1 causes congenital glucose/galactose malabsorption (GGM) R-HSA-5656364	0.0311572700296739	Inf	1/1	0.661531157270036	SLC5A1
EGFR interacts with phospholipase C-gamma R-HSA-212718	0.0300410065129373	8.99749297824551	2/9	0.661531157270036	EGFR;EREG
Elastic fibre formation R-HSA-1566948	0.029512834306141	5.00121217595112	3/22	0.661531157270036	ITGB1;ITGA8;FBLN1
Inhibition of membrane repair R-HSA-9635644	0.0311572700296739	Inf	1/1	0.661531157270036	HGS
LGI-ADAM interactions R-HSA-5682910	0.0311572700296739	Inf	1/1	0.661531157270036	CACNG8
NTF3 activates NTRK2 (TRKB) signaling R-HSA-9025046	0.0311572700296739	Inf	1/1	0.661531157270036	NTRK2
NTF4 activates NTRK2 (TRKB) signaling R-HSA-9026357	0.0311572700296739	Inf	1/1	0.661531157270036	NTRK2
PI-3K cascade:FGFR2 R-HSA-5654695	0.0300410065129373	8.99749297824551	2/9	0.661531157270036	GAB1;FGF5
Platelet homeostasis R-HSA-418346	0.0292725191106865	3.74345949718613	4/38	0.661531157270036	MAPK14;PRKG1;SLC8A1;PDE5A
Signaling by ERBB2 R-HSA-1227986	0.0292725191106865	3.74345949718613	4/38	0.661531157270036	GAB1;EGFR;EREG;ERBB3
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	0.0311572700296739	Inf	1/1	0.661531157270036	ERLIN2
Tachykinin receptors bind tachykinins R-HSA-380095	0.0311572700296739	Inf	1/1	0.661531157270036	TACR1
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK) R-HSA-1299308	0.0311572700296739	Inf	1/1	0.661531157270036	KCNK6
Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG) R-HSA-5619101	0.0311572700296739	Inf	1/1	0.661531157270036	SLC6A20
Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG) R-HSA-5660686	0.0311572700296739	Inf	1/1	0.661531157270036	SLC6A20
p75 NTR receptor-mediated signalling R-HSA-193704	0.0271981914004968	3.19507056930755	5/55	0.661531157270036	ARHGEF7;ITSN1;ARHGEF12;ARHGEF17;ARHGEF10L
Signaling by EGFR in Cancer R-HSA-1643713	0.0331862620431326	4.75044616308682	3/23	0.693514483956488	GAB1;EGFR;EREG
mRNA 3'-end processing R-HSA-72187	0.0331862620431326	4.75044616308682	3/23	0.693514483956488	NCBP1;SRSF4;CPSF7
RHOC GTPase cycle R-HSA-9013106	0.0345675968450731	3.53349154731505	4/40	0.716737515834563	ARHGEF12;BCR;ARHGEF17;ARHGEF10L
Glutamate Neurotransmitter Release Cycle R-HSA-210500	0.0367965115912612	7.87329836830177	2/10	0.757038308241916	SYT1;PPFIA1
Estrogen-dependent nuclear events downstream of ESR-membrane signaling R-HSA-9634638	0.0370864703581957	4.52260716859334	3/24	0.757134556389626	EGFR;SRF;EREG
Semaphorin interactions R-HSA-373755	0.0374107133850605	3.43716907042624	4/41	0.757923918503439	ITGB1;RHOB;MYL9;ARHGEF12
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	0.0412110597215066	4.31612289193144	3/25	0.822362048878786	MAPK14;MEF2C;MEF2A
MET promotes cell motility R-HSA-8875878	0.0412110597215066	4.31612289193144	3/25	0.822362048878786	GAB1;ITGB1;LAMA5
BBSome-mediated cargo-targeting to cilium R-HSA-5620922	0.0440718999172256	6.99629865984026	2/11	0.853772426133699	SMO;BBS1
GRB2 events in ERBB2 signaling R-HSA-1963640	0.0440718999172256	6.99629865984026	2/11	0.853772426133699	EGFR;EREG
RHO GTPases activate CIT R-HSA-5625900	0.0440718999172256	6.99629865984026	2/11	0.853772426133699	RHOB;MYL9
Signaling by FGFR3 in disease R-HSA-5655332	0.0440718999172256	6.99629865984026	2/11	0.853772426133699	GAB1;FGF5
Activated NTRK2 signals through PLCG1 R-HSA-9026527	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	NTRK2
Activation of kainate receptors upon glutamate binding R-HSA-451326	0.0518287663349828	6.29617499584136	2/12	0.941191716330286	NCALD;DLG1
Adenosine P1 receptors R-HSA-417973	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	ADORA2A
Adrenaline,noradrenaline inhibits insulin secretion R-HSA-400042	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	CACNA1D;CACNB2
Constitutive Signaling by EGFRvIII R-HSA-5637810	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	GAB1;EGFR
Downstream signaling of activated FGFR1 R-HSA-5654687	0.0518287663349828	6.29617499584136	2/12	0.941191716330286	GAB1;FGF5
Downstream signaling of activated FGFR3 R-HSA-5654708	0.0518287663349828	6.29617499584136	2/12	0.941191716330286	GAB1;FGF5
FGFR3 ligand binding and activation R-HSA-190239	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	FGF5
FGFR3 mutant receptor activation R-HSA-2033514	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	FGF5
FGFR3c ligand binding and activation R-HSA-190372	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	FGF5
GRB2 events in EGFR signaling R-HSA-179812	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	EGFR;EREG
GRB7 events in ERBB2 signaling R-HSA-1306955	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	ERBB3
Interaction between L1 and Ankyrins R-HSA-445095	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	SCN3B;SCN9A
Intestinal absorption R-HSA-8963676	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	SLC5A1
Intestinal hexose absorption R-HSA-8981373	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	SLC5A1
MET interacts with TNS proteins R-HSA-8875513	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	ITGB1
PLC beta mediated events R-HSA-112043	0.0548994603426118	3.79593697000569	3/28	0.941191716330286	ADCY1;GNAQ;CAMK2D
Phase 3 - rapid repolarisation R-HSA-5576890	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	AKAP9
Postmitotic nuclear pore complex (NPC) reformation R-HSA-9615933	0.0518287663349828	6.29617499584136	2/12	0.941191716330286	AHCTF1;NUP54
Presynaptic depolarization and calcium channel opening R-HSA-112308	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	CACNB2
RHO GTPases Activate ROCKs R-HSA-5627117	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	RHOB;MYL9
RHOA GTPase cycle R-HSA-8980692	0.053445728427484	2.61181604352193	5/66	0.941191716330286	ARHGEF7;ARHGEF12;BCR;ARHGEF17;ARHGEF10L
Regulation of cortical dendrite branching R-HSA-8985801	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	ROBO1
Reuptake of GABA R-HSA-888593	0.0613512309439109	31.2100788243002	1/2	0.941191716330286	SLC6A13
SHC1 events in EGFR signaling R-HSA-180336	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	EGFR;EREG
Signaling by EGFRvIII in Cancer R-HSA-5637812	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	GAB1;EGFR
Signaling by ERBB2 ECD mutants R-HSA-9665348	0.0600305612377412	5.72227798688203	2/13	0.941191716330286	GAB1;EGFR
Signaling by FGFR2 in disease R-HSA-5655253	0.0548994603426118	3.79593697000569	3/28	0.941191716330286	NCBP1;GAB1;FGF5
Signaling by MET R-HSA-6806834	0.060975230590733	2.88546477790827	4/48	0.941191716330286	GAB1;ITGB1;HGS;LAMA5
