"ABCB4"	"catalysis-precedes"	"PTDSS1"
"ABCB4"	"catalysis-precedes"	"SGMS1"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:28832"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:28835"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:37451"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:57767"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:58471"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:766"
"ABCC1"	"controls-transport-of-chemical"	"CHEBI:89417"
"ABCC1"	"catalysis-precedes"	"SLCO1B1"
"ABCC4"	"controls-transport-of-chemical"	"CHEBI:36489"
"ABCC4"	"controls-transport-of-chemical"	"CHEBI:57397"
"ABCC4"	"controls-transport-of-chemical"	"CHEBI:57746"
"ABCC4"	"controls-transport-of-chemical"	"CHEBI:58165"
"ABCC4"	"controls-transport-of-chemical"	"CHEBI:606564"
"ABCC4"	"catalysis-precedes"	"SLCO1A2"
"ABCC4"	"catalysis-precedes"	"SLCO1B1"
"ABCC4"	"catalysis-precedes"	"SLCO1C1"
"ABCC4"	"catalysis-precedes"	"SLCO2A1"
"ABCC4"	"catalysis-precedes"	"SLCO3A1"
"ABCC4"	"catalysis-precedes"	"SLCO4A1"
"ABCD1"	"in-complex-with"	"ABCD2"
"ABCD1"	"catalysis-precedes"	"ACAA1"
"ABCD1"	"catalysis-precedes"	"ACO2"
"ABCD1"	"catalysis-precedes"	"ACOT2"
"ABCD1"	"catalysis-precedes"	"ACOT4"
"ABCD1"	"catalysis-precedes"	"ACOT6"
"ABCD1"	"catalysis-precedes"	"ACOT8"
"ABCD1"	"catalysis-precedes"	"ACOX1"
"ABCD1"	"catalysis-precedes"	"ALDH1B1"
"ABCD1"	"catalysis-precedes"	"ALDH2"
"ABCD1"	"catalysis-precedes"	"ALDH3A2"
"ABCD1"	"catalysis-precedes"	"ALDH7A1"
"ABCD1"	"catalysis-precedes"	"ALDH9A1"
"ABCD1"	"catalysis-precedes"	"ALDOB"
"ABCD1"	"catalysis-precedes"	"ALDOC"
"ABCD1"	"catalysis-precedes"	"AMT"
"ABCD1"	"catalysis-precedes"	"BAAT"
"ABCD1"	"catalysis-precedes"	"BBOX1"
"ABCD1"	"catalysis-precedes"	"BCAT1"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:15589"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:16087"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:16383"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:16810"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:16947"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:30031"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:30623"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:52974"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:57379"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:57394"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:63545"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:74142"
"ABCD1"	"controls-transport-of-chemical"	"CHEBI:76450"
"ABCD1"	"catalysis-precedes"	"CPT1A"
"ABCD1"	"catalysis-precedes"	"CPT1B"
"ABCD1"	"catalysis-precedes"	"CPT1C"
"ABCD1"	"catalysis-precedes"	"CPT2"
"ABCD1"	"catalysis-precedes"	"DLD"
"ABCD1"	"catalysis-precedes"	"EHHADH"
"ABCD1"	"catalysis-precedes"	"FASN"
"ABCD1"	"catalysis-precedes"	"FH"
"ABCD1"	"catalysis-precedes"	"GLDC"
"ABCD1"	"catalysis-precedes"	"GOT1"
"ABCD1"	"catalysis-precedes"	"GPT2"
"ABCD1"	"catalysis-precedes"	"GPT"
"ABCD1"	"catalysis-precedes"	"HSD17B4"
"ABCD1"	"catalysis-precedes"	"IDH2"
"ABCD1"	"catalysis-precedes"	"IDH3A"
"ABCD1"	"catalysis-precedes"	"IDH3B"
"ABCD1"	"catalysis-precedes"	"IDH3G"
"ABCD1"	"catalysis-precedes"	"KYAT1"
"ABCD1"	"catalysis-precedes"	"MDH1B"
"ABCD1"	"catalysis-precedes"	"MDH1"
"ABCD1"	"catalysis-precedes"	"ME1"
"ABCD1"	"catalysis-precedes"	"PIGW"
"ABCD1"	"catalysis-precedes"	"PLOD1"
"ABCD1"	"catalysis-precedes"	"PLOD3"
"ABCD1"	"catalysis-precedes"	"QDPR"
"ABCD1"	"catalysis-precedes"	"RRM1"
"ABCD1"	"catalysis-precedes"	"RRM2B"
"ABCD1"	"catalysis-precedes"	"RRM2"
"ABCD1"	"catalysis-precedes"	"SCD"
"ABCD1"	"catalysis-precedes"	"SLC13A2"
"ABCD1"	"catalysis-precedes"	"SLC13A3"
"ABCD1"	"catalysis-precedes"	"SLC25A10"
"ABCD1"	"catalysis-precedes"	"SLC25A11"
"ABCD1"	"catalysis-precedes"	"SLC25A21"
"ABCD1"	"catalysis-precedes"	"SLC7A9"
"ABCD1"	"catalysis-precedes"	"SPTLC1"
"ABCD1"	"catalysis-precedes"	"SPTLC2"
"ABCD1"	"catalysis-precedes"	"TMLHE"
"ABCD1"	"catalysis-precedes"	"TUBA8"
"ABCD1"	"catalysis-precedes"	"UROD"
"ABCD1"	"catalysis-precedes"	"XDH"
"ABCD2"	"catalysis-precedes"	"ACAA1"
"ABCD2"	"catalysis-precedes"	"ACOX1"
"ABCD2"	"controls-transport-of-chemical"	"CHEBI:52974"
"ABCD2"	"controls-transport-of-chemical"	"CHEBI:74142"
"ABCD2"	"controls-transport-of-chemical"	"CHEBI:76450"
"ABCD2"	"catalysis-precedes"	"EHHADH"
"ABCD2"	"catalysis-precedes"	"HSD17B4"
"ABCD2"	"catalysis-precedes"	"TUBA8"
"ABCD3"	"catalysis-precedes"	"ACAA1"
"ABCD3"	"catalysis-precedes"	"ACOT2"
"ABCD3"	"catalysis-precedes"	"ACOX3"
"ABCD3"	"controls-transport-of-chemical"	"CHEBI:51341"
"ABCD3"	"controls-transport-of-chemical"	"CHEBI:57391"
"ABCD3"	"catalysis-precedes"	"EHHADH"
"ABCD3"	"catalysis-precedes"	"HSD17B4"
"ABCD3"	"catalysis-precedes"	"PHYH"
"ABO"	"catalysis-precedes"	"B3GNT3"
"ABO"	"controls-production-of"	"CHEBI:28287"
"ABO"	"controls-production-of"	"CHEBI:28574"
"ABO"	"controls-production-of"	"CHEBI:58223"
"ABO"	"controls-production-of"	"CHEBI:62540"
"ABO"	"controls-production-of"	"CHEBI:62650"
"ABO"	"controls-production-of"	"CHEBI:90154"
"ABO"	"catalysis-precedes"	"ENTPD4"
"ABO"	"catalysis-precedes"	"FUT3"
"ABTB2"	"catalysis-precedes"	"AQP8"
"ABTB2"	"catalysis-precedes"	"ATP6V0A1"
"ABTB2"	"catalysis-precedes"	"ATP6V0A2"
"ABTB2"	"catalysis-precedes"	"ATP6V0A4"
"ABTB2"	"catalysis-precedes"	"ATP6V0B"
"ABTB2"	"catalysis-precedes"	"ATP6V0C"
"ABTB2"	"catalysis-precedes"	"ATP6V0D1"
"ABTB2"	"catalysis-precedes"	"ATP6V0D2"
"ABTB2"	"catalysis-precedes"	"ATP6V0E1"
"ABTB2"	"catalysis-precedes"	"ATP6V1A"
"ABTB2"	"catalysis-precedes"	"ATP6V1B1"
"ABTB2"	"catalysis-precedes"	"ATP6V1B2"
"ABTB2"	"catalysis-precedes"	"ATP6V1C1"
"ABTB2"	"catalysis-precedes"	"ATP6V1C2"
"ABTB2"	"catalysis-precedes"	"ATP6V1D"
"ABTB2"	"catalysis-precedes"	"ATP6V1E1"
"ABTB2"	"catalysis-precedes"	"ATP6V1E2"
"ABTB2"	"catalysis-precedes"	"ATP6V1F"
"ABTB2"	"catalysis-precedes"	"ATP6V1G1"
"ABTB2"	"catalysis-precedes"	"ATP6V1G2"
"ABTB2"	"catalysis-precedes"	"ATP6V1G3"
"ABTB2"	"catalysis-precedes"	"ATP6V1H"
"ABTB2"	"catalysis-precedes"	"CA12"
"ABTB2"	"catalysis-precedes"	"CA13"
"ABTB2"	"catalysis-precedes"	"CA1"
"ABTB2"	"catalysis-precedes"	"CA2"
"ABTB2"	"catalysis-precedes"	"CA3"
"ABTB2"	"catalysis-precedes"	"CA4"
"ABTB2"	"catalysis-precedes"	"CA7"
"ABTB2"	"catalysis-precedes"	"CA9"
"ABTB2"	"controls-production-of"	"CHEBI:15377"
"ABTB2"	"controls-production-of"	"CHEBI:15379"
"ABTB2"	"catalysis-precedes"	"GNE"
"ABTB2"	"catalysis-precedes"	"ITPA"
"ABTB2"	"catalysis-precedes"	"SLC5A1"
"ABTB2"	"catalysis-precedes"	"TCIRG1"
"ACAA1"	"catalysis-precedes"	"ABCD1"
"ACAA1"	"catalysis-precedes"	"ACAT2"
"ACAA1"	"catalysis-precedes"	"ACOT2"
"ACAA1"	"catalysis-precedes"	"ACOT4"
"ACAA1"	"catalysis-precedes"	"ACOT8"
"ACAA1"	"catalysis-precedes"	"ACOX1"
"ACAA1"	"in-complex-with"	"ACOX1"
"ACAA1"	"catalysis-precedes"	"ACOX2"
"ACAA1"	"catalysis-precedes"	"ACOX3"
"ACAA1"	"in-complex-with"	"ACOX3"
"ACAA1"	"catalysis-precedes"	"ACSL1"
"ACAA1"	"catalysis-precedes"	"ACSL3"
"ACAA1"	"catalysis-precedes"	"ACSL4"
"ACAA1"	"catalysis-precedes"	"ACSL5"
"ACAA1"	"catalysis-precedes"	"ALDH1B1"
"ACAA1"	"catalysis-precedes"	"ALDH3A2"
"ACAA1"	"catalysis-precedes"	"ALDH7A1"
"ACAA1"	"catalysis-precedes"	"ALDH9A1"
"ACAA1"	"catalysis-precedes"	"ALDOB"
"ACAA1"	"catalysis-precedes"	"ALDOC"
"ACAA1"	"catalysis-precedes"	"AMACR"
"ACAA1"	"catalysis-precedes"	"AUH"
"ACAA1"	"catalysis-precedes"	"BAAT"
"ACAA1"	"catalysis-precedes"	"CAT"
"ACAA1"	"catalysis-precedes"	"CFAP410"
"ACAA1"	"controls-production-of"	"CHEBI:10729"
"ACAA1"	"controls-production-of"	"CHEBI:10735"
"ACAA1"	"controls-production-of"	"CHEBI:15527"
"ACAA1"	"controls-production-of"	"CHEBI:16027"
"ACAA1"	"controls-production-of"	"CHEBI:16240"
"ACAA1"	"controls-production-of"	"CHEBI:17813"
"ACAA1"	"controls-production-of"	"CHEBI:18364"
"ACAA1"	"controls-production-of"	"CHEBI:27637"
"ACAA1"	"controls-production-of"	"CHEBI:27852"
"ACAA1"	"controls-production-of"	"CHEBI:28002"
"ACAA1"	"controls-production-of"	"CHEBI:34528"
